"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","PRCP","SNOW","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WSFG"
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2013-07","6.3","596","256","9","5",,,"0","0","0","30","6","51",,,"1.78","93","4","4","3.09",,"73.1","82.5","63.7","290","280","21.0","30",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2013-08","5.4","841","246","1","0",,,"0","0","0","31","5","48",,,"0.02","98","10","6","0.02",,"73.1","84.7","61.5","40","30","23.0","29",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2013-09","6.7","1003","162","5","2",,,"0","0","0","29","5","41",,,"0.38","97","56","45","0.59",,"68.9","82.5","55.3","170","170","28.0","35",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2013-10","8.3","1043","39","12","7",,,"0","5","0","12","0","26",,,"1.65","86","398","342","3.99",,"55.2","66.2","44.2","200","220","29.1","38",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2013-11","10.7","1043","0","8","4",,,"0","18","3","1","0","11",,,"0.31","73","1162","764","1.07",,"39.5","48.9","30.1","200","280","44.1","60",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2013-12","10.3","1043","0","5","3",,,"0","27","13","0","0","2",,,"0.93","63","2295","1133","1.54",,"28.5","37.2","19.8","200","200","29.1","35",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2014-01","13.0","0","0","3","1",,,"6","30","15","0","0","-9",,,"0.66","52","3583","1288","0.71",,"22.1","31.7","12.4","330","220","38.9","59",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2014-02","10.1","0","0","6","5",,,"7","25","19","0","0","-10",,,"1.01","61","4836","1253","1.88",,"20.2","29.4","11.1","260","260","40.0","55",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2014-03","11.6","0","0","5","3",,,"0","26","2","2","0","2",,,"0.53","71","5726","890","1.49",,"36.3","47.3","25.3","40","50","38.0","46",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2014-04","11.6","0","0","13","9",,,"0","4","0","12","0","29",,,"1.00","80","6058","332","4.45",,"54.0","65.2","42.7","100","110","36.0","44",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2014-05","10.1","140","139","11","8",,,"0","0","0","23","0","37",,,"0.81","89","6189","131","2.60",,"65.3","75.8","54.7","190","200","30.0","39",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2014-06","8.9","406","267","15","9",,,"0","0","0","29","4","50",,,"2.29","91","6191","2","6.91",,"73.8","83.4","64.3","350","360","31.1","41",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2014-07","7.4","582","176","9","8",,,"0","0","0","30","0","53",,,"0.58","89","3","3","2.44",,"70.9","80.9","60.9","330","330","36.0","47",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2014-08","6.9","874","291","14","10",,,"0","0","0","31","4","55",,,"1.40","94","4","0","4.93",,"74.4","83.1","65.7","110","310","31.1","54",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2014-09","6.5","963","89","9","7",,,"0","0","0","24","2","40",,,"1.23","93","96","92","3.92",,"64.9","76.7","53.1","310","310","33.1","43",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2014-10","9.2","976","13","13","8",,,"0","3","0","9","0","32",,,"1.80","83","423","328","5.17",,"54.8","64.2","45.5","160","200","38.0","63",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2014-11","11.9","976","0","6","5",,,"0","20","7","0","0","11",,,"0.69","67","1289","866","1.86",,"36.1","45.1","27.2","260","290","30.0","43",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2014-12","9.2","976","0","9","5",,,"0","20","5","0","0","9",,,"0.74","54","2249","960","2.02",,"34.0","39.6","28.5","280","290","29.1","38",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2015-01","10.1","0","0","7","2",,,"2","28","9","0","0","-6",,,"0.53","49","3430","1181","0.94",,"26.9","34.9","18.9","300","320","31.1","40",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2015-02","11.2","0","0","2","1",,,"4","26","19","0","0","-6",,,"0.30","59","4680","1250","0.31",,"20.4","29.8","11.0","340","340","36.0","46",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2015-03","9.8","0","0","10","7",,,"2","20","4","1","0","-9",,,"0.39","76","5473","793","1.66",,"39.4","49.8","29.0","30","230","35.1","41",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2015-04","11.0","2","2","9","4",,,"0","2","0","10","0","31",,,"1.11","79","5781","308","2.04",,"54.8","66.6","42.9","220","220","36.9","50",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2015-05","10.5","136","134","15","11",,,"0","0","0","25","0","34",,,"1.26","86","5875","94","5.82",,"66.3","76.8","55.8","220","220","38.0","47",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2015-06","8.5","387","251","14","9",,,"0","0","0","29","2","50",,,"0.99","91","5883","8","5.26",,"73.1","82.0","64.2","240","240","32.0","47",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2015-07","6.7","681","294","13","7",,,"0","0","0","30","5","56",,,"1.97","92","1","1","4.66",,"74.5","84.0","64.9","350","350","48.1","62",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2015-08","6.5","931","249","9","5",,,"0","0","0","31","2","50",,,"0.70","92","3","2","2.30",,"73.0","83.8","62.1","270","280","29.1","37",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2015-09","7.4","1132","201","4","4",,,"0","0","0","29","8","44",,,"1.18","96","27","24","2.14",,"70.9","83.9","58.0","40","40","28.0","38",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2015-10","10.7","1147","15","6","2",,,"0","2","0","17","0","30",,,"0.87","83","272","245","1.45",,"57.6","69.2","46.0","200","50","28.0","42",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2015-11","11.2","1147","0","12","8",,,"0","10","0","3","0","17",,,"1.26","73","796","524","4.41",,"47.5","57.6","37.4","130","130","38.0","51",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2015-12","12.1","1147","0","12","7",,,"0","12","2","0","0","21",,,"2.76","69","1503","707","9.21",,"42.2","48.8","35.6","210","230","40.9","50",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2016-01","11.6","0","0","4","3",,,"0","25","8","0","0","0",,,"0.39","63","2551","1048","0.80",,"28.7","37.2","20.2","210","310","31.1","46",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2016-02","12.1","0","0","2","2",,,"0","22","7","1","0","6",,,"0.39","71","3430","879","0.52",,"34.7","43.2","26.2","10","200","38.0","48",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2016-03","11.4","0","0","11","6",,,"0","9","0","3","0","18",,,"0.92","76","3940","510","3.20",,"48.6","58.4","38.7","170","270","31.1","41",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2016-04","10.5","6","6","13","7",,,"0","5","0","13","0","22",,,"0.93","82","4299","359","3.33",,"53.3","64.9","41.6","290","280","40.0","56",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2016-05","8.9","85","78","11","8",,,"0","0","0","20","0","41",,,"0.57","85","4442","143","3.15",,"62.9","73.4","52.5","320","320","33.1","46",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2016-06","7.8","401","316","6","4",,,"0","0","0","30","13","52",,,"1.57","95","4442","0","2.16",,"75.5","87.0","64.1","220","220","29.1","35",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2016-07","6.9","754","353","15","7",,,"0","0","0","29","5","54",,,"1.83","94","6","6","4.77",,"76.2","85.5","66.9","240","240","35.1","46",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2016-08","6.0","1109","355","11","4",,,"0","0","0","31","5","56",,,"1.74","93","6","0","5.13",,"76.4","85.7","67.2","290","270","25.9","36",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2016-09","7.6","1331","222","11","3",,,"0","0","0","29","9","51",,,"1.32","93","14","8","2.51",,"72.1","83.0","61.2","320","310","23.9","36",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2016-10","9.6","1386","55","8","5",,,"0","0","0","20","0","36",,,"1.05","86","195","181","2.59",,"60.9","72.0","49.8","190","190","32.0","42",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2016-11","9.4","1399","12","7","6",,,"0","6","0","3","0","21",,,"1.02","80","712","516","3.64",,"48.2","57.4","39.0","290","290","29.1","42",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2016-12","10.1","1399","0","6","3",,,"2","23","10","0","0","-2",,,"0.41","61","1750","1038","0.96",,"29.3","36.2","22.4","300","270","29.1","43",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2017-01","11.2","0","0","10","6",,,"1","20","9","0","0","-1",,,"0.37","63","2741","992","1.65",,"33.0","40.2","25.8","200","210","38.9","50",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2017-02","11.6","0","0","6","1",,,"0","16","3","2","0","11",,,"0.28","73","3391","649","0.45",,"41.8","52.8","30.8","300","310","35.1","51",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2017-03","12.3","0","0","11","6",,,"0","15","2","2","0","16",,,"1.23","75","4052","662","2.70",,"43.7","53.2","34.1","200","270","36.9","50",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2017-04","11.9","20","20","12","8",,,"0","0","0","15","0","33",,,"1.54","82","4306","254","5.58",,"57.2","68.2","46.2","210","210","32.0","44",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2017-05","10.7","91","71","14","7",,,"0","0","0","19","0","38",,,"2.90","87","4459","152","8.56",,"62.4","72.6","52.1","190","180","35.1","47",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2017-06","9.6","340","249","10","5",,,"0","0","0","30","6","50",,,"0.47","93","4463","4","1.42",,"73.4","84.7","62.1","200","220","30.0","40",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2017-07","7.4","702","361","10","5",,,"0","0","0","31","10","56",,,"1.69","95","0","0","3.25",,"76.7","87.5","65.8","320","330","36.9","53",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2017-08","6.3","880","178","9","4",,,"0","0","0","31","1","52",,,"1.66","90","2","2","2.59",,"70.7","81.4","60.0","250","260","25.9","38",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2017-09","6.5","1040","160","3","2",,,"0","0","0","29","7","43",,,"0.41","94","46","44","0.88",,"68.8","82.0","55.7","320","230","23.9","32",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2017-10","9.8","1088","48","12","8",,,"0","3","0","18","0","27",,,"1.23","85","305","259","4.90",,"58.2","67.8","48.6","200","210","33.1","44",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2017-11","10.7","1088","0","9","2",,,"0","17","0","1","0","20",,,"0.25","71","957","652","0.63",,"43.3","53.3","33.2","340","360","35.1","43",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2017-12","10.7","1088","0","1","1",,,"2","26","10","0","0","-4",,,"0.12","65","2042","1086","0.12",,"30.0","38.5","21.5","280","270","36.0","48",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2018-01","12.3","0","0","6","4",,,"5","27","13","0","0","-13",,,"0.37","61","3285","1242","1.03",,"24.9","33.9","15.9","250","190","31.1","42",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2018-02","11.6","0","0","9","4",,,"1","20","7","0","0","-2",,,"1.84","66","4183","898","4.10",,"32.9","42.8","23.1","280","280","36.9","51",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2018-03","11.6","0","0","10","7",,,"0","23","0","0","0","19",,,"1.18","60","4998","816","3.37",,"38.7","48.4","29.0","230","200","33.1","43",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2018-04","11.4","2","2","8","4",,,"0","16","0","5","0","12",,,"0.65","77","5586","587","1.87",,"45.5","57.2","33.8","200","280","35.1","47",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2018-05","8.7","220","217","11","7",,,"0","0","0","31","4","46",,,"0.42","97","5593","7","1.97",,"71.8","83.9","59.6","240","240","33.1","43",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2018-06","7.8","540","321","8","6",,,"0","0","0","30","10","50",,,"1.58","93","5593","0","5.53",,"75.7","86.0","65.3","330","260","36.9","52",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2018-07","7.4","830","290","8","5",,,"0","0","0","30","7","53",,,"2.10","94","3","3","5.61",,"74.3","84.4","64.2","180","190","38.9","52",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2018-08","7.4","1151","320","9","6",,,"0","0","0","30","6","53",,,"0.98","92","6","2","2.84",,"75.2","84.7","65.8","350","360","25.1","37",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2018-09","7.4","1367","216","6","4",,,"0","0","0","28","11","45",,,"3.06","94","38","33","4.54",,"71.1","82.7","59.5","350","320","28.0","36",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2018-10","9.6","1436","69","12","6",,,"0","5","0","11","0","23",,,"0.84","89","411","373","2.59",,"55.2","66.3","44.0","310","310","38.0","54",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2018-11","9.8","1436","0","11","6",,,"0","20","5","0","0","14",,,"0.89","56","1295","884","2.50",,"35.5","42.5","28.6","340","310","33.1","48",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2018-12","9.8","1436","0","12","5",,,"0","23","4","0","0","9",,,"2.12","60","2234","939","4.40",,"34.7","42.6","26.8","160","150","30.0","48",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2019-01","11.2","0","0",,,,,"3","28","14","0","0","-16",,,,"58","3479","1245",,,"24.8","32.7","17.0","20","300","36.9","47",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2019-02","11.6","0","0","7","5",,,"0","25","7","0","0","8",,,"0.41","58","4442","963","1.55",,"30.6","38.5","22.7","250","240","40.9","59",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2019-03","11.0","0","0","11","8",,,"1","20","5","0","0","-2",,,"1.18","68","5290","848","4.92",,"37.6","47.1","28.1","250","250","40.9","59",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2019-04","11.9","5","5","16","11",,,"0","3","0","8","0","25",,,"1.12","80","5636","346","5.00",,"53.6","63.7","43.6","70","60","35.1","46",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2019-05","10.1","108","103","16","9",,,"0","0","0","20","0","40",,,"1.02","88","5775","138","5.05",,"63.9","73.7","54.0","260","270","36.0","56",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2019-06","9.4","320","212","13","8",,,"0","0","0","30","2","49",,,"1.18","93","5781","6","4.38",,"71.9","81.6","62.1","30","30","36.0","45",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2019-07","7.6","705","385","8","5",,,"0","0","0","31","13","56",,,"0.66","95","0","0","1.44",,"77.4","87.6","67.2","210","10","32.0","44",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2019-08","6.7","949","244","9","9",,,"0","0","0","31","0","53",,,"1.36","89","0","0","6.55",,"72.9","82.8","62.9","320","330","36.0","55",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2019-09","7.6","1163","214","9","6",,,"0","0","0","30","2","49",,,"1.70","91","5","4","3.85",,"72.0","83.1","60.9","300","300","35.1","50",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2019-10","9.4","1190","26","8","5",,,"0","3","0","10","1","26",,,"1.01","90","388","383","2.26",,"53.5","63.8","43.2","140","160","33.1","51",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2019-11","10.1","1190","0","9","4",,,"0","20","2","0","0","5",,,"0.99","60","1231","843","2.06",,"36.9","46.0","27.8","270","240","36.9","61",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2019-12","10.3","1190","0","6","4",,,"0","23","5","0","0","6",,,"0.50","63","2174","943","1.28",,"34.6","43.8","25.3","210","230","30.0","45",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2020-01","10.1","0","0","8","4",,,"0","27","6","0","0","5",,,"1.45","59","3187","1013","3.77",,"32.3","38.8","25.9","280","290","33.1","48",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2020-02","11.0","0","0","8","4",,,"1","25","6","0","0","-2",,,"0.63","67","4144","957","1.84",,"32.0","40.1","24.0","40","40","30.0","39",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2020-03","11.4","1","1","13","9",,,"0","9","0","1","0","22",,,"0.77","70","4763","619","3.82",,"45.1","53.6","36.6","250","230","33.1","48",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2020-04","11.2","8","7","13","10",,,"0","5","0","4","0","25",,,"1.35","84","5215","452","5.18",,"50.2","61.1","39.2","330","320","48.1","66",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2020-05","9.6","75","67","16","10",,,"0","1","0","16","0","29",,,"1.29","86","5413","198","5.47",,"60.8","70.2","51.4","280","290","29.1","42",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2020-06","8.5","357","282","13","7",,,"0","0","0","30","9","49",,,"1.73","92","5413","0","4.71",,"74.4","85.5","63.2","130","140","38.0","52",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2020-07","6.0","728","371","10","6",,,"0","0","0","31","11","58",,,"2.24","92","0","0","4.43",,"77.0","86.7","67.2","250","170","29.1","42",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2020-08","6.3","960","232","2","2",,,"0","0","0","31","6","51",,,"0.27","94","1","1","0.49",,"72.4","83.7","61.1","330","340","40.0","61",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2020-09","7.6","1063","104","6","3",,,"0","0","0","27","0","37",,,"1.28","88","65","63","1.73",,"66.3","78.2","54.4","210","200","29.1","40",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2020-10","9.4","1078","14","13","6",,,"0","5","0","10","0","30",,,"0.92","85","457","392","1.97",,"52.8","64.6","41.1","200","300","33.1","48",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2020-11","11.6","1082","4","10","6",,,"0","13","0","7","0","20",,,"0.55","78","1003","546","2.05",,"47.0","57.6","36.3","210","200","38.0","51",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2020-12","9.6","1082","0","6","4",,,"0","26","4","0","0","7",,,"0.41","62","1962","959","1.40",,"34.1","42.9","25.3","190","190","36.9","52",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2021-01","10.5","0","0","10","7",,,"0","30","8","0","0","5",,,"1.12","50","3065","1103","3.36",,"29.4","35.3","23.5","120",,"29.1",,
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2021-02","11.6","0","0","4","3",,,"4","25","16","0","0","-9",,,"0.90","60","4257","1192","1.72",,"22.4","30.1","14.8","290","270","32.0","56",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2021-03","12.1","0","0","11","8",,,"0","12","0","3","0","20",,,"1.21","74","4840","583","4.29",,"46.2","57.0","35.3","50","40","40.0","53",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2021-04","10.7","17","17","8","6",,,"0","4","0","9","0","21",,,"0.84","83","5194","353","2.27",,"53.8","64.3","43.3","170","180","33.1","47",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2021-05","9.4","103","86","13","11",,,"0","1","0","18","0","31",,,"0.86","87","5385","192","5.37",,"61.6","71.9","51.3","200","250","35.1","46",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2021-06","8.3","412","309","13","9",,,"0","0","0","30","5","49",,,"1.71","96","5388","2","6.46",,"75.2","85.6","64.8","230","210","35.1","68",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2021-07","6.3","712","300","11","7",,,"0","0","0","30","1","56",,,"1.73","91","2","2","4.23",,"74.6","83.3","65.9","160","160","33.1","44",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2021-08","6.9","1055","343","9","6",,,"0","0","0","31","8","55",,,"0.46","93","2","0","1.65",,"76.1","86.4","65.7","70","350","35.1","45",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2021-09","8.5","1234","179","9","4",,,"0","0","0","29","4","47",,,"1.25","92","15","13","3.20",,"70.7","83.1","58.3","210","220","29.1","40",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2021-10","8.9","1288","53","14","10",,,"0","0","0","18","0","36",,,"2.49","86","217","202","6.57",,"60.2","69.1","51.3","350","350","31.1","46",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2021-11","9.6","1288","0","7","3",,,"0","18","0","0","0","19",,,"0.39","69","938","721","0.86",,"41.0","51.0","30.9","330","290","28.0","41",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2021-12","11.0","1288","0","11","7",,,"0","20","1","0","0","17",,,"0.82","65","1676","737","2.32",,"41.2","51.0","31.4","200","210","38.0","56",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2022-01","11.6","0","0","3","2",,,"1","31","14","0","0","-1",,,"0.32","49","2953","1278","0.51",,"23.8","33.8","13.8","320","190","29.1","40",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2022-02","12.3","0","0","8","7",,,"0","25","10","0","0","0",,,"1.02","60","3973","1020","3.69",,"28.6","38.3","18.9","190","190","32.0","47",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2022-03","11.9","0","0","13","7",,,"0","14","2","4","0","10",,,"2.04","75","4645","672","5.07",,"43.3","53.4","33.2","230","240","40.0","68",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2022-04","12.3","12","12","16","7",,,"0","5","0","6","0","30",,,"0.94","83","5087","442","3.54",,"50.6","61.3","40.0","130","120","40.0","51",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2022-05","10.7","155","144","13","7",,,"0","0","0","21","3","39",,,"1.13","93","5200","113","3.52",,"66.0","76.0","55.9","190","200","33.1","49",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2022-06","7.8","436","281","7","2",,,"0","0","0","30","10","50",,,"0.40","97","5200","0","0.85",,"74.4","85.8","62.9","350","340","30.0","44",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2022-07","7.6","792","356","8","6",,,"0","0","0","31","6","56",,,"1.39","98","0","0","3.61",,"76.5","86.0","67.0","30","30","32.0","43",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2022-08","6.7","1053","261","14","8",,,"0","0","0","31","5","55",,,"3.76","91","0","0","11.33",,"73.8","84.0","63.6","330","340","48.1","66",
"USW00003887","DECATUR AIRPORT, IL US","39.83079","-88.87192","205.1","2022-09","6.7","1182","130","7","5",,,"0","0","0","24","1","38",,,"2.42","93","80","80","5.20",,"66.6","77.4","55.8","310","300","23.9","37",
