"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","MNPN","MXPN","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WDFG","WSF2","WSF5","WSFG"
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2022-09",,,,"5","2",,"0",,,,,,,,"0.0","0.42",,,,,,"0.74","0.0",,,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2022-10",,,,"6","2",,,,,,,,,,,"0.34",,,,,,"0.66",,,,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2022-11",,,,"13","9",,"2",,,,,,,,"4.0","0.83",,,,,,"3.74","6.6",,,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2022-12",,,,"18","9","28","4",,,,,,,"11","2.7","0.79",,,,,,"3.67","12.6",,,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2023-01",,,,"10","5","1","1",,,,,,,"1","1.1","0.33",,,,,,"1.30","1.2",,,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2023-02",,,,"9","2","1","1",,,,,,,"4","4.2","0.26",,,,,,"0.74","5.6",,,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2023-03",,,,"12","4","5","2",,,,,,,"2","1.4","0.46",,,,,,"1.33","5.0",,,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2023-04",,,,"12","6","0","0",,,,,,,"0","0.4","0.29",,,,,,"1.47","0.6",,,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2023-05",,,,"6","2",,,,,,,,,,,"0.41",,,,,,"0.73",,,,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2023-06",,,,"6","2",,,,,,,,,,,"0.31",,,,,,"0.54",,,,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2023-07",,,,"3","0",,"0",,,,,,,,"0.0","0.07",,,,,,"0.14","0.0",,,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2023-08",,,,"6","2",,,,,,,,,,,"0.13",,,,,,"0.44",,,,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2023-09",,,,"10","2",,,,,,,,,,,"0.48",,,,,,"0.92",,,,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2023-10",,,,"5","3",,,,,,,,,,,"0.31",,,,,,"0.77",,,,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2023-11",,,,"13","7",,,,,,,,,,,"0.72",,,,,,"2.85",,,,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2023-12",,,,"18","9",,,,,,,,,,,"0.93",,,,,,"3.81",,,,,,,,,,,
"US1WAWM0018","PULLMAN 0.5 NW, WA US","46.737132","-117.170363","756.5","2023-09",,,,"9","3",,,,,,,,,,,"0.43",,,,,,"1.13",,,,,,,,,,,
"US1WAWM0018","PULLMAN 0.5 NW, WA US","46.737132","-117.170363","756.5","2023-10",,,,"11","3",,,,,,,,,,,"0.55",,,,,,"1.36",,,,,,,,,,,
"US1WAWM0018","PULLMAN 0.5 NW, WA US","46.737132","-117.170363","756.5","2023-11",,,,"16","8",,,,,,,,,,,"0.55",,,,,,"2.63",,,,,,,,,,,
"US1WAWM0014","PALOUSE 0.6 ESE, WA US","46.9081","-117.0623","768.4","2021-11",,,,"19","14",,,,,,,,,,,"0.75",,,,,,"4.33",,,,,,,,,,,
"US1WAWM0014","PALOUSE 0.6 ESE, WA US","46.9081","-117.0623","768.4","2021-12",,,,"21","13",,,,,,,,,,,"0.68",,,,,,"4.69",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2021-02",,,,"20","11","19","10",,,,,,,"14","5.0","0.43",,,,,,"3.11","28.4",,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2021-03",,,,"5","3",,,,,,,,,,,"0.38",,,,,,"0.95",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2021-04",,,,"3","1",,,,,,,,,,,"0.20",,,,,,"0.31",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2021-05",,,,"3","0",,"0",,,,,,,,"0.0","0.06",,,,,,"0.13","0.0",,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2021-06",,,,"4","1",,,,,,,,,,,"0.48",,,,,,"0.70",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2021-07",,,,"3","0",,"0",,,,,,,,"0.0","0.05",,,,,,"0.10","0.0",,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2021-08",,,,"7","2",,,,,,,,,,,"0.31",,,,,,"0.57",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2021-09",,,,"4","3",,"0",,,,,,,,"0.0","0.42",,,,,,"0.90","0.0",,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2021-10",,,,"12","4",,,,,,,,,,,"0.51",,,,,,"1.55",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2021-11",,,,"17","12",,,,,,,,,,,"0.67",,,,,,"3.61",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2021-12",,,,"23","13",,"11",,,,,,,,"5.0","0.71",,,,,,"4.21","29.6",,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2022-01",,,,"9","7","31","3",,,,,,,"19","7.8","0.80",,,,,,"2.82","11.7",,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2022-02",,,,"6","2","19","2",,,,,,,"6","2.0","0.20",,,,,,"0.53","4.8",,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2022-03",,,,"12","7",,,,,,,,,,,"0.75",,,,,,"2.20",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2022-04",,,,"15","8",,,,,,,,,,,"0.40",,,,,,"2.38",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2022-05",,,,"14","5",,,,,,,,,,,"0.72",,,,,,"2.14",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2022-06",,,,"12","9",,,,,,,,,,,"0.95",,,,,,"4.33",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2022-07",,,,"5","1",,"0",,,,,,,,"0.0","0.35",,,,,,"0.52","0.0",,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2022-08",,,,"4","0",,"0",,,,,,,,"0.0","0.08",,,,,,"0.13","0.0",,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2022-09",,,,"8","3",,,,,,,,,,,"0.57",,,,,,"1.66",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2022-10",,,,"7","5",,,,,,,,,,,"0.79",,,,,,"1.56",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2022-11",,,,"12","9",,"4",,,,,,,,"3.5","1.75",,,,,,"5.69","10.2",,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2022-12",,,,"20","11","31","9",,,,,,,"13","3.2","0.75",,,,,,"3.78","18.7",,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2023-01",,,,"14","5","16",,,,,,,,"6",,"0.20",,,,,,"1.13",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2023-02",,,,"12","3",,,,,,,,,,,"0.34",,,,,,"0.85",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2023-03",,,,"14","6",,"5",,,,,,,,"2.5","0.29",,,,,,"1.45","10.7",,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2023-04",,,,"14","6",,,,,,,,,,,"0.32",,,,,,"1.93",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2023-05",,,,"6","1",,,,,,,,,,,"0.17",,,,,,"0.37",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2023-06",,,,"6","2",,,,,,,,,,,"0.23",,,,,,"0.39",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2023-07",,,,"3","1",,"0",,,,,,,,"0.0","0.10",,,,,,"0.25","0.0",,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2023-08",,,,"10","3",,,,,,,,,,,"0.40",,,,,,"0.93",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2023-09",,,,"11","3",,,,,,,,,,,"0.34",,,,,,"1.04",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2023-10",,,,"13","3",,,,,,,,,,,"0.66",,,,,,"1.54",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2023-11",,,,"15","6",,,,,,,,,,,"0.56",,,,,,"2.56",,,,,,,,,,,
"US1WAWM0015","PULLMAN 0.4 SE, WA US","46.7259","-117.1771","753.5","2023-12",,,,"14","9",,,,,,,,,,,"1.22",,,,,,"3.22",,,,,,,,,,,
"US1WAWM0010","THORNTON 0.3 SE, WA US","47.11719","-117.385722","707.7","2017-03",,,,"25","16",,,,,,,,,,,"0.94",,,,,,"5.52",,,,,,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2013-01",,"0","0","15","4","29","2","0","27","17","0","0","5","5","6.3","0.63","47","3564","1215",,,"1.47","11.7","25.8","32.5","19.1",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2013-02",,"0","0","10","3","0","1","0","24","0","0","0","22","0","1.5","0.40","52","4364","800",,,"1.13","2.1","36.4","44.5","28.4",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2013-03",,"0","0","12","2","0","0","0","20","0","0","0","19","0","0.3","0.38","69","5069","705",,,"0.95","0.6","42.3","53.5","31.0",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2013-04",,"0","0","14","6","0","0","0","13","0","3","0","22","0","0.0","0.26","72","5613","544",,,"1.52","0.0","46.8","58.9","34.8",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2013-05",,"8","8","8","5","0","0","0","4","0","13","0","26","0","0.0","0.31","86","5893","280",,,"1.20","0.0","56.2","70.4","42.0",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2013-06",,"44","36","12","8","0","0","0","0","0","21","1","37","0","0.0","0.95","90","6058","164",,,"2.51","0.0","60.7","75.2","46.2",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2013-07",,"205","161","1","0","0","0","0","0","0","31","15","39","0","0.0","0.01","98","13","13",,,"0.01","0.0","69.7","89.3","50.2",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2013-08",,"367","163","4","3","0","0","0","0","0","28","11","41","0","0.0","0.42","94","37","23",,,"0.72","0.0","69.6","86.1","53.1",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2013-09",,"481","113","16","10","0","0","0","0","0","20","6","39","0","0.0","0.70","94","183","146",,,"2.99","0.0","63.9","77.1","50.7",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2013-10",,"481","0","5","0","0","0","0","19","0","4","0","21","0","0.0","0.04","73","766","583",,,"0.11","0.0","46.2","60.5","31.9",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2013-11",,"481","0","14","6","0","0","0","16","0","0","0","14","0","0.3","0.38","57","1604","838",,,"1.73","0.3","37.1","45.8","28.3",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2013-12",,"481","0","8","2","3","2","1","29","9","0","0","-2","3","4.3","0.28","49","2723","1119",,,"0.75","5.9","28.9","36.0","21.8",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2014-01",,"0","0","13","3","1","1","0","25","9","0","0","12","1","1.3","0.51","50","3719","996",,,"1.27","3.1","32.9","38.6","27.2",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2014-02",,"0","0","20","8","14","7","0","23","11","0","0","1","5","3.9","0.35","50","4710","991",,,"2.11","21.2","29.6","35.7","23.6",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2014-03",,"0","0","18","13","4","1","0","13","1","0","0","15","2","1.0","0.66","59","5405","695",,,"3.22","1.8","42.6","52.6","32.6",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2014-04",,"0","0","15","5","0","0","0","6","0","3","0","25","0","0.0","0.40","72","5908","503",,,"1.52","0.0","48.2","60.7","35.7",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2014-05",,"2","2","7","2","0","0","0","1","0","19","0","32","0","0.0","0.21","82","6158","250",,,"0.69","0.0","57.0","71.4","42.6",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2014-06",,"18","16","9","6","0","0","0","0","0","25","0","37","0","0.0","0.77","85","6281","123",,,"2.04","0.0","61.4","75.1","47.8",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2014-07",,"307","288","2","1","0","0","0","0","0","31","19","47","0","0.0","0.10","100","4","4",,,"0.19","0.0","74.2","91.3","57.0",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2014-08",,"519","212","6","0","0","0","0","0","0","31","11","46","0","0.0","0.04","100","8","4",,,"0.13","0.0","71.7","87.9","55.5",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2014-09",,"553","33","3","1","0","0","0","0","0","30","1","38","0","0.0","0.18","90","89","81",,,"0.30","0.0","63.5","79.3","47.7",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2014-10",,"553","0","10","4","0","0","0","2","0","14","0","31","0","0.0","0.42","81","396","307",,,"1.35","0.0","55.1","68.0","42.2",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2014-11",,"553","0","13","6","0","0","0","16","3","0","0","7","0","0.6","0.37","66","1216","821",,,"1.92","1.1","37.7","46.8","28.5",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2014-12",,"553","0","15","9","0","1","0","22","7","0","0","9","0","1.8","0.51","61","2154","938",,,"2.81","2.1","34.8","41.4","28.1",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2015-01",,"0","0","9","3","1","1","0","24","5","0","0","7","2","2.5","0.85","62","3088","934",,,"1.56","3.3","34.9","41.0","28.7",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2015-02",,"0","0","10","4","0","0","0","17","0","0","0","18","0","0.3","0.35","60","3743","654",,,"1.22","0.6","41.6","50.7","32.5",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2015-03",,"0","0","12","7","0","0","0","10","0","3","0","16","0","0.0","0.86","72","4292","549",,,"2.92","0.0","47.3","59.3","35.3",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2015-04",,"0","0","7","3","0","1","0","16","0","5","0","27","0","3.8","0.80","78","4813","522",,,"1.17","3.8","47.6","62.1","33.1",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2015-05",,"15","15","8","4","0","0","0","2","0","25","0","32","0","0.0","0.40","84","5017","204",,,"1.02","0.0","58.9","73.7","44.2",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2015-06",,,,"1","0","0","0",,,,,,,"0","0.0","0.03",,,,,,"0.03","0.0",,,,,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2015-07",,,"269","1","0",,,"0","0","0","31","14","41",,,"0.02","99","11","11",,,"0.02",,"73.3","88.1","58.5",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2015-08",,,"186","1","0","0","0","0","0","0","31","10","43","0","0.0","0.06","101","36","24",,,"0.06","0.0","70.2","87.3","53.1",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2015-09",,,"19","3","1","0","0","0","2","0","21","1","28","0","0.0","0.34","90","241","205",,,"0.41","0.0","58.8","73.7","43.9",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2015-10",,,"0","11","2","0","0","0","4","0","17","0","27","0","0.0","0.36","81","533","292",,,"0.89","0.0","55.6","68.9","42.2",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2015-11",,,"0","10","6","1","0","0","21","3","0","0","11","1","0.5","0.41","61","1390","857",,,"1.65","0.5","36.4","44.5","28.3",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2015-12",,,"0","23","12",,"5","0","22","8","0","0","4",,"2.5","1.08","57","2398","1008",,,"4.68","13.0","32.5","38.0","27.0",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2016-01",,"0","0","17","9",,"1","2","23","4","0","0","-4",,"1.0","0.43","52","3382","984",,,"2.31","1.6","33.3","39.3","27.2",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2016-02",,"0","0","10","6",,"0","0","17","0","0","0","22",,"0.8","0.31","62","4069","687",,,"1.40","1.1","41.3","50.5","32.1",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2016-03",,"0","0","20","14","0","0","0","11","0","0","0","25","0","0.0","0.93","66","4729","660",,,"4.14","0.0","43.7","53.1","34.3",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2016-05",,,"2","9","5","0","0","0","0","0","22","0","33","0","0.0","0.50","83",,"223",,,"1.26","0.0","57.9","71.4","44.3",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2016-06",,,"63","3","1","0","0","0","0","0","25","7","35","0","0.0","0.38","95",,"120",,,"0.53","0.0","63.1","79.5","46.7",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2016-07",,,"98","6","3","0","0","0","0","0","31","10","44","0","0.0","0.12","98","40","40",,,"0.48","0.0","66.8","83.5","50.2",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2016-08",,,"117","2","1","0","0","0","0","0","31","14","38","0","0.0","0.10","95","56","15",,,"0.14","0.0","68.3","86.9","49.7",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2016-09",,,"11","6","2","0","0","0","2","0","22","0","30","0","0.0","0.25","87","242","186",,,"0.61","0.0","59.1","74.4","43.9",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2016-10",,,,"17","13","0","0",,,,,,,"0","0.0","1.20",,,,,,"4.94","0.0",,,,,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2016-11",,,"0","11","4","0","0","0","5","0","0","0","31","0","0.0","0.34","69",,"565",,,"1.18","0.0","46.2","52.3","40.0",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2016-12",,,"0","12","5",,"5","1","30","17","0","0","-11",,"3.5","0.30","44",,"1255",,,"1.32","15.8","24.5","31.0","18.0",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2017-02",,,"0","14","9","0","0","0","24","7","0","0","7","0","0.0","0.29","51",,"909",,,"1.86","0.0","32.5","38.9","26.1",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2017-03",,,"0","19","10","0","0","0","5","0","0","0","27","0","0.0","0.55","60",,"676",,,"2.69","0.0","42.4","48.7","36.1",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2017-04",,,"0","11","4","0","0","0","3","0","0","0","28","0","0.0","0.23","67",,"549",,,"0.78","0.0","46.7","55.4","38.0",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2017-05",,,"34","7","1","0","0","0","0","0","11","1","34","0","0.0","0.35","90",,"292",,,"0.59","0.0","56.4","67.3","45.5",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2017-06",,,"61","8","4","0","0","0","0","0","20","3","43","0","0.0","0.25","94",,"112",,,"0.71","0.0","63.3","75.4","51.3",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2017-07",,,"292","1","0","0","0","0","0","0","31","14","52","0","0.0","0.01","99","0","0",,,"0.01","0.0","74.4","88.7","60.1",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2017-08",,,"286","2","0","0","0","0","0","0","30","14","48","0","0.0","0.01","100","3","3",,,"0.02","0.0","74.4","88.0","60.8",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2017-09",,,"103","5","2",,,"0","0","0","19","4","37",,,"0.12","96","165","162",,,"0.33",,"63.0","74.0","52.1",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2017-10",,,"0","7","5",,,"0","3","0","0","0","30",,,"0.25","67","687","521",,,"0.94",,"48.2","57.1","39.3",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2017-11",,,"0","17","3",,,"0","7","1","0","0","22",,,"0.28","62","1431","744",,,"1.17",,"40.2","45.6","34.8",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2017-12",,,"0","5","4",,,"0","27","15","0","0","8",,,"1.15","44","2576","1146",,,"1.98",,"28.0","32.0","24.1",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2018-01",,"0","0","11","2",,,"0","16","3","0","0","23",,,"0.37","57","3440","863",,,"1.13",,"37.1","42.1","32.2",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2018-02",,"0","0","7","2",,,"0","20","7","0","0","8",,,"0.23","54","4360","920",,,"0.54",,"32.1","38.2","26.0",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2018-03",,"0","0","8","2",,,"0","14","0","0","0","28",,,"0.24","66","5105","745",,,"0.76",,"41.0","48.8","33.1",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2018-05",,,"26","8","1","0","0","0","0","0","19","0","41","0","0.0","0.60","85",,"140",,,"0.93","0.0","61.3","71.6","51.1",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2018-06",,,"21","4","1","0","0","0","0","0","21","0","39","0","0.0","0.14","83",,"136",,,"0.23","0.0","61.1","72.7","49.6",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2018-07",,,"216","0","0",,,"0","0","0","26","13","46",,,"0.00","97","19","19",,,"0.00",,"72.0","87.0","57.1",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2018-08",,,"213","1","0","0","0","0","0","0","28","8","49","0","0.0","0.03","108","48","29",,,"0.03","0.0","70.9","83.9","57.9",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2018-09",,,"16","1","0","0","0","0","0","0","18","0","41","0","0.0","0.01","86","223","174",,,"0.01","0.0","59.7","71.1","48.3",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2018-10",,,"0","11","0","0","0","0","1","0","0","0","31","0","0.0","0.09","69","700","477",,,"0.42","0.0","49.6","59.5","39.7",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2018-11",,,"0","11","5",,,"0","18","2","0","0","23",,,"0.39","60","1494","794",,,"1.64",,"38.5","45.2","31.8",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2018-12",,,"0","12","5",,,"0","23","7","0","0","14",,,"0.90","49","2473","979",,,"2.29",,"33.4","37.9","28.9",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2019-01",,"0","0","9","5",,,"0","20","6","0","0","20",,,"0.44","49","3436","963",,,"1.36",,"33.9","38.5","29.3",,,,,,,
"USC00457267","ST. JOHN, WA US","47.09324","-117.58789","595.0","2019-02",,"0","0","15","5",,,"0","27","19","0","0","7",,,"0.20","49","4616","1180",,,"1.17",,"22.9","28.9","16.8",,,,,,,
