"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","CDSD","CLDD","DP01","DP10","DSND","DSNW","DT00","DT32","DX32","DX70","DX90","EMNT","EMSD","EMSN","EMXP","EMXT","HDSD","HTDD","MNPN","MXPN","PRCP","SNOW","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5"
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2013-09",,"51","2",,,,,"0","5","0","10","0","22",,,,"85","474","310",,,,,"54.7","67.9","41.6",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2013-10",,"51","0",,,,,"0","24","1","1","0","17",,,,"72","1260","786",,,,,"39.6","52.0","27.2",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2013-11",,"51","0",,,,,"0","30","1","0","0","7",,,,"56","2270","1010",,,,,"31.3","42.7","20.0",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2013-12",,"51","0",,,,,"10","31","20","0","0","-15",,,,"43","3761","1491",,,,,"16.9","27.9","5.9",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2014-01",,"0","0",,,,,"3","31","17","0","0","-3",,,,"44","5153","1391",,,,,"20.1","30.7","9.5",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2014-02",,"0","0",,,,,"2","28","12","0","0","0",,,,"51","6269","1116",,,,,"25.1","35.2","15.1",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2014-03",,"0","0",,,,,"0","31","2","0","0","8",,,,"53","7360","1092",,,,,"29.8","41.6","18.0",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2014-04",,"0","0",,,,,"0","27","2","0","0","10",,,,"64","8217","856",,,,,"36.5","48.0","24.9",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2014-05",,"0","0",,,,,"0","12","0","7","0","17",,,,"75","8775","558",,,,,"47.0","60.4","33.6",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2014-06",,"0","0",,,,,"0","1","0","25","0","31",,,,"81","9001","226",,,,,"57.5","73.1","41.8",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2014-07",,"25","24",,,,,"0","0","0","30","1","44",,,,"90","45","45",,,,,"64.3","79.3","49.4",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2014-08",,"25","0",,,,,"0","0","0","23","0","39",,,,"81","227","183",,,,,"59.1","72.7","45.5",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2014-12",,,"0",,,,,"3","31","18","0","0","-5",,,,"47",,"1336",,,,,"21.9","30.3","13.5",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2015-01",,"0","0",,,,,"4","31","14","0","0","-4",,,,"44",,"1312",,,,,"22.7","32.3","13.1",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2015-02",,"0","0",,,,,"0","28","9","0","0","5",,,,"50",,"1048",,,,,"27.6","37.8","17.3",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2015-03",,"0","0",,,,,"1","28","2","0","0","-1",,,,"62",,"901",,,,,"35.9","48.6","23.3",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2015-04",,"0","0",,,,,"0","27","1","0","0","15",,,,"66",,"765",,,,,"39.5","52.1","26.9",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2015-05",,"0","0",,,,,"0","12","0","1","0","26",,,,"70",,"628",,,,,"44.7","55.7","33.8",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2015-06",,"11","11",,,,,"0","0","0","21","0","36",,,,"84",,"177",,,,,"59.4","73.0","45.8",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2015-07",,"14","4",,,,,"0","0","0","19","0","41",,,,"82","157","157",,,,,"60.0","72.2","47.9",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2015-08",,"21","7",,,,,"0","0","0","27","0","42",,,,"83","269","111",,,,,"61.6","75.5","47.8",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2015-09",,"21","0",,,,,"0","0","0","20","0","37",,,,"77","504","235",,,,,"57.2","71.3","43.0",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2015-10",,"21","0",,,,,"0","8","0","7","0","22",,,,"74","1059","555",,,,,"47.1","58.9","35.3",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2015-11",,"21","0",,,,,"0","29","4","0","0","8",,,,"61","2117","1058",,,,,"29.7","41.1","18.3",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2015-12",,"21","0",,,,,"6","31","17","0","0","-6",,,,"45","3532","1415",,,,,"19.4","29.1","9.6",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2016-01",,"0","0",,,,,"8","31","27","0","0","-10",,,,"48","5032","1500",,,,,"16.6","26.5","6.8",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2016-02",,"0","0",,,,,"4","27","10","0","0","-12",,,,"48","6151","1119",,,,,"23.6","34.5","12.6",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2016-03",,"0","0",,,,,"0","31","4","0","0","11",,,,"58","7191","1040",,,,,"31.5","42.1","20.8",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2016-04",,"0","0",,,,,"0","25","0","0","0","12",,,,"65","7971","780",,,,,"39.0","50.5","27.4",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2016-07",,,"17",,,,,"0","0","0","28","0","43",,,,"86","39","39",,,,,"64.2","79.0","49.5",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2016-08",,,"6",,,,,"0","0","0","22","0","39",,,,"84","230","191",,,,,"59.0","72.5","45.6",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2016-09",,,"0",,,,,"0","3","0","15","0","28",,,,"76","555","324",,,,,"54.2","67.9","40.5",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2016-10",,,"0",,,,,"0","13","0","0","0","22",,,,"68","1119","564",,,,,"46.8","60.2","33.3",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2016-11",,,"0",,,,,"0","26","4","0","0","4",,,,"62","2020","901",,,,,"35.0","46.8","23.1",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2016-12",,,"0",,,,,"6","30","19","0","0","-7",,,,"43","3339","1319",,,,,"19.5","28.8","10.2",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2017-01",,"0","0",,,,,"5","31","24","0","0","-12",,,,"39","4783","1443",,,,,"18.4","26.7","10.2",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2017-02",,"0","0",,,,,"0","28","7","0","0","2",,,,"50","5829","1046",,,,,"27.6","36.5","18.8",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2017-03",,"0","0",,,,,"0","28","4","0","0","2",,,,"60","6763","934",,,,,"34.9","46.3","23.4",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2017-04",,"0","0",,,,,"0","22","1","0","0","12",,,,"67","7548","785",,,,,"38.8","50.6","27.1",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2017-05",,"0","0",,,,,"0","12","0","1","0","24",,,,"71","8103","555",,,,,"47.1","60.2","34.0",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2017-06",,"9","9",,,,,"0","0","0","27","0","36",,,,"84","8222","119",,,,,"61.3","76.3","46.4",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2017-07",,"22","13",,,,,"0","0","0","29","0","41",,,,"85","69","69",,,,,"63.2","77.4","49.0",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2017-08",,"22","0",,,,,"0","0","0","25","0","41",,,,"81","221","152",,,,,"60.1","74.0","46.2",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2017-09",,"22","0",,,,,"0","3","0","16","0","26",,,,"81","525","304",,,,,"54.9","68.3","41.4",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2017-10",,"22","0",,,,,"0","22","0","1","0","19",,,,"70","1178","653",,,,,"43.9","57.8","30.1",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2017-11",,"22","0",,,,,"0","27","3","0","0","7",,,,"58","2022","844",,,,,"36.9","48.0","25.7",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2017-12",,"22","0",,,,,"1","31","8","0","0","0",,,,"50","3201","1180",,,,,"26.9","38.2","15.7",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2018-01",,"0","0",,,,,"1","31","7","0","0","-1",,,,"48","4455","1254",,,,,"24.5","36.5","12.6",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2018-02",,"0","0",,,,,"1","28","7","0","0","-3",,,,"46","5565","1109",,,,,"25.4","35.7","15.1",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2018-03",,"0","0",,,,,"0","31","1","0","0","7",,,,"57","6546","981",,,,,"33.3","45.6","21.1",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2018-04",,"0","0",,,,,"0","21","1","0","0","14",,,,"67","7261","714",,,,,"41.2","54.0","28.3",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2018-05",,"0","0",,,,,"0","4","0","12","0","28",,,,"79","7648","387",,,,,"52.5","67.0","38.0",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2018-06",,"11","11",,,,,"0","0","0","27","0","34",,,,"86","7749","101",,,,,"62.0","76.9","47.1",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2018-07",,"52","40",,,,,"0","0","0","31","0","43",,,,"87","18","18",,,,,"65.7","81.1","50.4",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2018-08",,"61","9",,,,,"0","0","0","30","0","42",,,,"83","103","85",,,,,"62.5","77.4","47.7",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2018-09",,"61","0",,,,,"0","0","0","23","0","35",,,,"79","331","228",,,,,"57.4","72.0","42.8",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2018-10",,"61","0",,,,,"0","21","0","0","0","18",,,,"69","1036","705",,,,,"42.3","53.2","31.3",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2018-11",,"61","0",,,,,"0","30","7","0","0","1",,,,"47","2218","1181",,,,,"25.6","36.4","14.8",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2018-12",,"61","0",,,,,"2","31","24","0","0","-2",,,,"41","3676","1458",,,,,"18.0","27.2","8.7",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2019-01",,"0","0",,,,,"5","31","27","0","0","-6",,,,"46","5137","1460",,,,,"17.9","27.8","8.0",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2019-02",,"0","0",,,,,"4","28","15","0","0","-9",,,,"45","6408","1271",,,,,"19.6","30.2","9.0",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2019-03",,"0","0",,,,,"0","31","6","0","0","7",,,,"58","7509","1101",,,,,"29.5","39.6","19.3",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2019-04",,"0","0",,,,,"0","24","1","0","0","17",,,,"62","8278","768",,,,,"39.4","50.3","28.5",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2019-05",,"0","0",,,,,"0","25","0","0","0","24",,,,"67","8979","701",,,,,"42.4","54.8","30.0",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2019-06",,"0","0",,,,,"0","1","0","14","0","31",,,,"80","9270","292",,,,,"55.3","68.8","41.8",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2019-07",,"9","9",,,,,"0","0","0","30","0","43",,,,"83","65","65",,,,,"63.2","78.1","48.3",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2019-08",,"12","4",,,,,"0","0","0","30","0","44",,,,"83","127","62",,,,,"63.1","77.6","48.6",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2019-09",,"19","7",,,,,"0","1","0","22","0","32",,,,"84","333","206",,,,,"58.3","72.4","44.3",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2019-10",,"19","0",,,,,"2","25","3","2","0","-5",,,,"70","1120","787",,,,,"37.8","52.6","23.0",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2019-11",,"19","0",,,,,"0","29","5","0","0","3",,,,"53","2139","1018",,,,,"31.0","42.2","19.9",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2019-12",,"19","0",,,,,"6","31","20","0","0","-9",,,,"42","3578","1439",,,,,"18.6","27.9","9.2",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2020-01",,"0","0",,,,,"2","31","26","0","0","-2",,,,"41","5013","1435",,,,,"18.7","28.0","9.4",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2020-02",,"0","0",,,,,"4","29","13","0","0","-9",,,,"47","6278","1265",,,,,"21.4","32.2","10.6",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2020-03",,"0","0",,,,,"0","31","1","0","0","13",,,,"53","7243","965",,,,,"33.9","44.7","23.1",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2020-04",,"0","0",,,,,"0","26","0","1","0","9",,,,"71","7990","747",,,,,"40.1","52.6","27.5",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2020-05",,"0","0",,,,,"0","7","0","9","0","29",,,,"79","8398","407",,,,,"51.9","66.3","37.4",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2020-06",,"3","3",,,,,"0","3","0","23","0","28",,,,"83","8577","179",,,,,"59.1","73.2","45.0",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2020-07",,"12","9",,,,,"0","0","0","30","0","40",,,,"86","65","65",,,,,"63.2","78.0","48.5",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2020-08",,"67","55",,,,,"0","0","0","29","0","40",,,,"87","103","38",,,,,"65.5","80.6","50.4",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2020-09",,"71","4",,,,,"0","5","0","20","0","24",,,,"85","409","305",,,,,"54.9","70.1","39.8",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2020-10",,"71","0",,,,,"0","11","2","8","0","9",,,,"76","996","587",,,,,"46.1","60.9","31.3",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2020-11",,"71","0",,,,,"0","28","5","0","0","9",,,,"61","1974","979",,,,,"32.4","44.1","20.6",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2020-12",,"71","0",,,,,"3","31","22","0","0","-2",,,,"42","3424","1450",,,,,"18.2","28.2","8.3",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2021-01",,"0","0",,,,,"1","31","20","0","0","-2",,,,"47","4810","1385",,,,,"20.3","30.2","10.4",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2021-02",,"0","0",,,,,"0","28","14","0","0","3",,,,"47","5994","1184",,,,,"22.7","32.4","13.1",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2021-03",,"0","0",,,,,"1","31","2","0","0","0",,,,"56","7065","1072",,,,,"30.4","41.7","19.2",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2021-04",,"0","0",,,,,"0","25","0","1","0","17",,,,"71","7805","739",,,,,"40.4","53.4","27.3",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2021-05",,"0","0",,,,,"0","9","0","2","0","25",,,,"72","8316","511",,,,,"48.5","61.3","35.7",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2021-06",,"32","32",,,,,"0","0","0","22","0","33",,,,"89","8449","133",,,,,"61.6","77.1","46.2",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2021-07",,"91","59",,,,,"0","0","0","29","1","43",,,,"90","32","32",,,,,"65.9","80.5","51.3",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2021-08",,"92","1",,,,,"0","0","0","29","0","37",,,,"83","132","100",,,,,"61.8","76.6","47.1",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2021-09",,"93","0",,,,,"0","1","0","23","0","31",,,,"83","352","219",,,,,"57.7","72.8","42.6",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2021-10",,"93","0",,,,,"0","21","0","0","0","15",,,,"68","1062","710",,,,,"42.1","54.8","29.4",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2021-11",,"93","0",,,,,"0","29","0","0","0","9",,,,"60","1919","856",,,,,"36.4","48.7","24.2",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2021-12",,"93","0",,,,,"2","31","17","0","0","0",,,,"55","3186","1267",,,,,"24.1","34.0","14.2",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2022-01",,"0","0",,,,,"3","31","25","0","0","-6",,,,"45","4615","1429",,,,,"18.9","29.0","8.8",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2022-02",,"0","0",,,,,"5","28","17","0","0","-8",,,,"45","5897","1282",,,,,"19.2","29.9","8.5",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2022-03",,"0","0",,,,,"1","31","6","0","0","-5",,,,"61","7011","1114",,,,,"29.1","40.8","17.3",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2022-04",,"0","0",,,,,"0","25","1","0","0","12",,,,"69","7788","777",,,,,"39.1","51.8","26.4",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2022-05",,"0","0",,,,,"0","12","0","8","0","26",,,,"75","8266","478",,,,,"49.6","63.4","35.7",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2022-06",,"7","7",,,,,"0","0","0","21","0","38",,,,"83","8429","163",,,,,"59.8","73.7","45.9",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2022-07",,"50","42",,,,,"0","0","0","28","0","43",,,,"85","63","63",,,,,"64.3","78.0","50.7",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2022-08",,"69","20",,,,,"0","0","0","25","0","43",,,,"83","160","96",,,,,"62.5","75.9","49.2",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2022-09",,"81","11",,,,,"0","0","0","21","0","37",,,,"86","346","187",,,,,"59.2","73.5","44.8",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2022-10",,"81","0",,,,,"0","18","2","0","0","15",,,,"65","1042","695",,,,,"42.6","55.4","29.7",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2022-11",,"81","0",,,,,"1","27","9","0","0","-1",,,,"56","2195","1153",,,,,"26.5","38.2","14.9",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2022-12",,"81","0",,,,,"4","31","18","0","0","-8",,,,"45","3586","1392",,,,,"20.1","29.7","10.5",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2023-01",,"0","0",,,,,"1","31","26","0","0","-2",,,,"39","5032","1445",,,,,"18.4","26.9","9.9",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2023-02",,"0","0",,,,,"7","28","19","0","0","-5",,,,"45","6362","1331",,,,,"17.5","28.6","6.3",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2023-03",,"0","0",,,,,"2","31","10","0","0","-2",,,,"46","7608","1246",,,,,"24.8","35.2","14.4",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2023-04",,"0","0",,,,,"0","27","2","0","0","8",,,,"62","8491","882",,,,,"35.6","47.5","23.6",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2023-05",,"0","0",,,,,"0","2","0","1","0","29",,,,"71","8968","477",,,,,"49.6","62.2","37.1",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2023-08",,,"14",,,,,"0","0","0","30","0","45",,,,"84",,"49",,,,,"63.9","78.0","49.8",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2023-09",,,"0",,,,,"0","0","0","17","0","35",,,,"80",,"270",,,,,"56.0","70.3","41.7",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2023-10",,,"0",,,,,"0","15","1","1","0","8",,,,"70",,"630",,,,,"44.7","58.4","30.9",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2023-11",,,"0",,,,,"0","29","3","0","0","6",,,,"60",,"965",,,,,"32.8","44.6","21.1",,,,,
"USR0000CNEE","NEEDLE CREEK COLORADO, CO US","38.3894","-106.5303","2712.7","2023-12",,,"0",,,,,"0","30","11","0","0","1",,,,"45",,"1210",,,,,"24.7","34.6","14.7",,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2022-03",,,,"12","6",,,,,,,,,,,"0.44",,,,,,"1.60",,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2022-04",,,,"13","9",,"2",,,,,,,,"1.7","0.33",,,,,,"1.88","3.8",,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2022-05",,,,"16","8",,,,,,,,,,,"0.37",,,,,,"1.82",,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2022-06",,,,"11","8",,,,,,,,,,,"0.86",,,,,,"3.22",,,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2022-07",,,,"5","3",,"0",,,,,,,,"0.0","0.35",,,,,,"0.69","0.0",,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2022-08",,,,"3","0",,"0",,,,,,,,"0.0","0.05",,,,,,"0.09","0.0",,,,,,,,
"US1WAWM0017","ST JOHN 0.2 NW, WA US","47.090335","-117.583787","599.2","2022-09",,,,"5","2",,"0",,,,,,,,"0.0","0.42",,,,,,"0.74","0.0",,,,,,,,
