"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2019-01","0","7","0","1,7","3","1,7","2","1,7","31",",7","3","1,7","20",",7","31",",7","26","1,7","0","1,7","0","1,7","-38",",7,31,+","10",",,7,28,+","4.0","1,,7,28,","0.32","1,,7,28,","39","1,7,05,+","5704","7","1812","1,7","0.45","1,,,7","7.0","1,,,7","4.6","1,7","14.2","1,,,7","-4.9",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2019-02","0","7","0",",7","6",",7","2",",7","28",",7","6",",7","27",",7","28",",7","27",",7","0",",7","0",",7","-31",",7,16,+","18",",,7,14,+","8.0",",,7,04,","0.18",",,7,12,","34",",7,02,","7679","7","1975",",7","0.43",",,,7","18.0",",,,7","-5.5",",7","3.9",",,,7","-15.0",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2019-03","0","7","0","2,7","1",",7","0",",7","31",",7","2",",7","9","1,7","30","1,7","16","2,7","0","2,7","0","2,7","-17","1,7,04,+","13",",,7,17,+","2.0",",,7,10,","0.07",",,7,10,","48","2,7,22,","9042","7","1363","2,7","0.07",",,,7","3.0",",,,7","18.1","2,7","29.0","2,,,7","7.1","1,,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2019-04","0","7","0","1,7","6",",7","4",",7",,,"3",",7","0","1,7","25","1,7","1","1,7","3","1,7","0","1,7","12","1,7,04,+",,,"2.0",",,7,29,","0.75",",,7,29,","78","1,7,19,","9772","7","730","1,7","1.44",",,,7","4.0",",,,7","39.8","1,7","52.1","1,,,7","27.6","1,,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2019-05","9","7","9",",7","5",",7","3",",7",,,,,"0",",7","11",",7","0",",7","6",",7","0",",7","24",",7,02,",,,,,"0.32",",,7,24,","89",",7,31,","10260","7","488",",7","0.74",",,,7",,,"49.5",",7","62.1",",,,7","36.9",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2019-06","72","7","64",",7","9",",7","8",",7",,,,,"0",",7","0",",7","0",",7","23",",7","2",",7","38",",7,01,",,,,,"1.54",",,7,30,","95",",7,08,","10364","7","103",",7","4.18",",,,7",,,"63.7",",7","76.5",",,,7","50.8",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2019-07","207","7","135",",7","8",",7","6",",7",,,,,"0",",7","0",",7","0",",7","30",",7","1",",7","46",",7,30,",,,,,"1.29",",,7,10,","91",",7,15,","9","7","9",",7","3.36",",,,7",,,"69.0",",7","80.8",",,,7","57.3",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2019-08","301","7","94",",7","9",",7","7",",7",,,,,"0",",7","0",",7","0",",7","27",",7","2",",7","41",",7,31,",,,,,"1.09",",,7,05,","91",",7,07,+","85","7","75",",7","2.25",",,,7",,,"65.6",",7","78.5",",,,7","52.7",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2019-09","324","7","23",",7","13",",7","12",",7",,,,,"0",",7","0",",7","0",",7","13",",7","1",",7","37",",7,29,+",,,,,"1.62",",,7,13,","90",",7,17,","336","7","252",",7","6.79",",,,7",,,"57.4",",7","67.2",",,,7","47.5",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2019-10","324","7","0","1,7","8",",7","6",",7",,,,,"0",",7","23",",7","6","1,7","1","1,7","0","1,7","13",",7,31,",,,,,"0.88",",,7,13,","76","1,7,09,","1213","7","876","1,7","2.29",",,,7",,,"36.0","1,7","44.1","1,,,7","28.0",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2019-11","324","7","0",",7","7",",7","4",",7","12",",7","4",",7","3",",7","30",",7","16",",7","0",",7","0",",7","-4",",7,12,","3",",,7,21,","4.0",",,7,21,","0.16",",,7,25,+","49",",7,19,","2424","7","1212",",7","0.65",",,,7","7.0",",,,7","24.6",",7","32.2",",,,7","17.0",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2019-12","324","7","0",",7","4",",7","1",",7","31",",7","4",",7","9",",7","31",",7","25",",7","0",",7","0",",7","-18",",7,15,+","5",",,7,22,+","3.0",",,7,09,+","0.12",",,7,12,","40",",7,22,","4022","7","1598",",7","0.20",",,,7","9.0",",,,7","13.5",",7","22.3",",,,7","4.7",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2020-01","0","7","0",",7","6",",7","0",",7","31",",7","6","1,7","13",",7","31",",7","28",",7","0",",7","0",",7","-23",",7,17,+","6",",,7,22,+","1.0","1,,7,27,+","0.06",",,7,09,","42",",7,05,","5705","7","1683",",7","0.17",",,,7","5.9","1,,,7","10.7",",7","18.0",",,,7","3.4",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2020-02","0","7","0","5,7","0",",7","0",",7","29",",7","0",",7","9","4,7","25","4,7","18","3,7","0","3,7","0","3,7","-14","4,7,14,+","4",",,7,01,","0.0",",T,7,28,+","0.00",",T,7,28,+","44","3,7,23,+","6850","7","1145","3,7","0.00",",T,,7","0.0",",T,,7","17.0","5,7","27.5","3,,,7","6.5","4,,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2020-03","0","7","0",",7","3",",7","1",",7","15",",7","2",",7","2",",7","31",",7","11",",7","0",",7","0",",7","-11",",7,21,","5",",,7,19,","4.0",",,7,19,","0.24",",,7,16,","60",",7,31,","7977","7","1127",",7","0.29",",,,7","6.0",",,,7","28.6",",7","39.7",",,,7","17.5",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2020-04","0","7","0",",7","5",",7","2",",7","5",",7","1",",7","0",",7","21",",7","4",",7","2",",7","0",",7","7",",7,05,+","4",",,7,04,+","4.0",",,7,03,","0.25",",,7,02,","71",",7,23,","8831","7","853",",7","0.48",",,,7","4.0",",,,7","36.6",",7","49.5",",,,7","23.6",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2020-05","9","7","9",",7","9",",7","5",",7",,,"0",",7","0",",7","8",",7","0",",7","11",",7","0",",7","25",",7,12,",,,"0.0",",,7,31,+","0.35",",,7,24,","83",",7,24,","9232","7","401",",7","1.54",",,,7","0.0",",,,7","52.3",",7","64.4",",,,7","40.3",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2020-06","103","7","94","3,7","4","4,7","3","4,7",,,,,"0","3,7","0","3,7","0","3,7","25","3,7","3","3,7","43","3,7,21,+",,,,,"0.67","4,,7,25,","92","3,7,29,","9289","7","57","3,7","1.22",",a,,7",,,"66.4","3,7","79.5","3,,,7","53.3","3,,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2020-07","239","7","135","4,7","9","3,7","6","3,7",,,,,"0","4,7","0","4,7","0","4,7","27","4,7","3","4,7","42","4,7,14,",,,,,"1.01","3,,7,01,","92","4,7,31,+","10","7","10","4,7","3.24",",a,,7",,,"69.6","4,7","82.4","4,,,7","56.9","4,,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2020-08",,,,,"9","1,7","6","1,7",,,,,,,,,,,,,,,,,,,,,"0.62","1,,7,09,",,,,,,,"2.33","1,,,7",,,,,,,,
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2020-09",,,"10",",7","3",",7","2",",7",,,,,"0",",7","2",",7","0",",7","17",",7","1",",7","29",",7,09,",,,,,"0.14",",,7,28,","90",",7,23,",,,"223",",7","0.28",",,,7",,,"57.9",",7","71.4",",,,7","44.4",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2020-10",,,"0","1,7","5","1,7","2","1,7","4",",7","3",",7","0","1,7","17","1,7","6","1,7","2","1,7","0","1,7","7","1,7,27,+","2",",,7,21,","2.0",",,7,21,","0.21","1,,7,21,","73","1,7,05,",,,"806","1,7","0.44","1,,,7","4.0",",,,7","38.1","1,7","48.8","1,,,7","27.4","1,,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2020-11",,,"0",",7","1",",7","0",",7",,,"0",",7","0",",7","28",",7","8",",7","3",",7","0",",7","3",",7,11,+",,,"0.0",",,7,30,+","0.08",",,7,20,","71",",7,05,",,,"1052",",7","0.08",",,,7","0.0",",,,7","29.9",",7","42.9",",,,7","17.0",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2020-12",,,"0",",7","3",",7","0",",7","6",",7","5",",7","6",",7","31",",7","13",",7","0",",7","0",",7","-19",",7,14,","2",",,7,31,+","1.0",",,7,30,+","0.08",",,7,30,","57",",7,09,",,,"1343",",7","0.14",",,,7","4.9",",,,7","21.7",",7","32.8",",,,7","10.5",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2021-01","0","7","0",",7","5",",7","1",",7","29",",7","5",",7","6",",7","31",",7","13",",7","0",",7","0",",7","-28",",7,27,","4",",,7,29,+","4.0",",,7,25,","0.12",",,7,25,","46",",7,14,",,,"1407",",7","0.28",",,,7","9.0",",,,7","19.6",",7","28.0",",,,7","11.2",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2021-02","0","7","0",",7","1",",7","1",",7","28",",7","1",",7","19",",7","28",",7","23",",7","0",",7","0",",7","-45",",7,14,","5",",,7,24,","5.0",",,7,24,","0.31",",,7,24,","46",",7,23,",,,"1823",",7","0.31",",,,7","5.0",",,,7","-0.1",",7","11.5",",,,7","-11.7",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2021-03","0","7","0",",7","1",",7","0",",7","4",",7","1",",7","2",",7","31",",7","3",",7","0",",7","0",",7","-15",",7,01,","5",",,7,01,","2.0",",,7,01,","0.01",",,7,01,","68",",7,21,",,,"966",",7","0.01",",,,7","2.0",",,,7","33.8",",7","48.7",",,,7","19.0",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2021-04","0","7","0","2,7","3",",7","1",",7","2",",7","1",",7","0","2,7","24","2,7","1","2,7","3","2,7","0","2,7","8","2,7,01,","2",",,7,14,","2.0",",,7,14,","0.35",",,7,12,","77","2,7,04,",,,"724","2,7","0.41",",,,7","2.0",",,,7","39.1","2,7","53.8","2,,,7","24.5","2,,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2021-05","10","7","10",",7","8",",7","2",",7",,,,,"0",",7","9",",7","0",",7","13",",7","0",",7","20",",7,05,+",,,,,"1.21",",,7,21,","86",",7,18,",,,"395",",7","2.07",",,,7",,,"52.6",",7","67.4",",,,7","37.8",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2021-06","161","7","151",",7","7",",7","5",",7",,,,,"0",",7","0",",7","0",",7","27",",7","5",",7","42",",7,01,",,,,,"0.66",",,7,26,","103",",7,05,",,,"36",",7","1.99",",,,7",,,"68.8",",7","83.4",",,,7","54.3",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2021-07","429","7","268","1,7","6",",7","4",",7","0",",7","0",",7","0",",7","0",",7","0","1,7","29","1,7","13","1,7","51",",7,29,+","0",",,7,31,+","0.0",",,7,31,+","0.87",",,7,15,","97","1,7,20,","8","7","8","1,7","2.36",",,,7","0.0",",,,7","73.6","1,7","87.4","1,,,7","59.8",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2021-08","563","7","134","2,7","7",",7","5",",7",,,,,"0","2,7","0","2,7","0","2,7","24","2,7","7","2,7","46","2,7,14,+",,,,,"2.71",",,7,21,","102","2,7,17,+","52","7","43","2,7","5.13",",,,7",,,"68.1","2,7","81.9","2,,,7","54.3","2,,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2021-09","592","7","29",",7","5",",7","3",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","1",",7","37",",7,25,+","0",",,7,30,+","0.0",",,7,30,+","0.52",",,7,03,","93",",7,29,","176","7","124",",7","1.02",",,,7","0.0",",,,7","61.8",",7","76.2",",,,7","47.5",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2021-10","603","7","10",",7","7",",7","5",",7","0",",7","0",",7","0",",7","8",",7","0",",7","10",",7","0",",7","23",",7,21,","0",",,7,31,+","0.0",",,7,31,+","1.85",",,7,14,","87",",7,06,","696","7","520",",7","4.13",",,,7","0.0",",,,7","48.6",",7","59.2",",,,7","37.9",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2021-12",,,"0",",7","7",",7","3",",7","27",",7","5",",7","17",",7","30",",7","19",",7","0",",7","0",",7","-35",",7,29,","13",",,7,27,","7.0",",,7,27,","0.57",",,7,27,","55",",7,02,",,,"1685",",7","1.18",",,,7","20.0",",,,7","10.7",",7","21.9",",,,7","-0.6",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2022-01","0","7","0",",7","5",",7","3",",7","31",",7","5",",7","21",",7","31",",7","23",",7","0",",7","0",",7","-36",",7,02,+","18",",,7,15,+","8.0",",,7,14,","0.62",",,7,14,","37",",7,12,",,,"1912",",7","0.93",",,,7","17.0",",,,7","3.3",",7","16.1",",,,7","-9.5",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2022-02","0","7","0",",7","2",",7","0",",7","28",",7","3",",7","20",",7","28",",7","21",",7","0",",7","0",",7","-35",",7,03,","13",",,7,07,+","2.0",",,7,20,","0.04",",,7,01,","42",",7,08,",,,"1714",",7","0.05",",,,7","4.0",",,,7","3.8",",7","17.0",",,,7","-9.4",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2022-03","0","7","0","1,7","2","1,7","0","1,7","28","1,7","2","1,7","6","1,7","30","1,7","14","1,7","0","1,7","0","1,7","-13","1,7,12,","9","1,,7,12,+","1.0","1,,7,30,+","0.05","1,,7,01,","61","1,7,25,",,,"1240","1,7","0.06","1,,,7","2.0","1,,,7","23.6","1,7","33.7","1,,,7","13.5","1,,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2022-04","0","7","0",",7","6","2,7","5","2,7",,,,,"0",",7","25",",7","6",",7","0",",7","0",",7","2",",7,19,",,,,,"0.70","2,,7,24,","63",",7,10,",,,"979",",7","3.34",",a,,7",,,"32.4",",7","41.7",",,,7","23.0",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2022-05","2","7","2","2,7","12",",7","6",",7","0",",7","0",",7","0","2,7","1","2,7","0","1,7","9","1,7","0","1,7","30","2,7,02,","0",",,7,31,+","0.0",",,7,31,+","0.95",",,7,13,","81","1,7,28,",,,"348","1,7","3.26",",,,7","0.0",",,,7","53.1","2,7","64.2","1,,,7","42.0","2,,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2022-06","85","7","83",",7","9",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","23",",7","3",",7","41",",7,03,","0",",,7,30,+","0.0",",,7,30,+","0.70",",,7,14,","96",",7,20,",,,"89",",7","2.24",",,,7","0.0",",,,7","64.8",",7","76.5",",,,7","53.0",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2022-07","251","7","166",",7","11",",7","6",",7",,,,,"0",",7","0",",7","0",",7","31",",7","4",",7","50",",7,29,+",,,,,"0.69",",,7,20,","98",",7,18,","6","7","6",",7","2.40",",,,7",,,"70.2",",7","81.8",",,,7","58.5",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2022-08","387","7","136","1,7","10",",7","2",",7",,,,,"0","1,7","0","1,7","0","1,7","28","1,7","3","1,7","49","1,7,11,",,,,,"0.69",",,7,18,","96","1,7,05,","23","7","17","1,7","1.09",",,,7",,,"69.0","1,7","81.9","1,,,7","56.0","1,,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2022-09","434","7","46",",7","3",",7","1",",7","0",",7","0",",7","0",",7","2",",7","0",",7","20",",7","3",",7","31",",7,23,","0",",,7,30,+","0.0",",,7,30,+","0.34",",,7,23,","97",",7,02,","198","7","175",",7","0.36",",,,7","0.0",",,,7","60.7",",7","75.1",",,,7","46.4",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2022-10","434","7","0","3,7","1","4,7","1","4,7",,,"0",",7","0","3,7","14","3,7","0","3,7","7","3,7","0","3,7","17","3,7,07,",,,"0.0",",,7,31,+","0.34","4,,7,25,","77","3,7,10,","716","7","518","3,7","0.34",",a,,7","0.0",",,,7","46.5","3,7","59.8","3,,,7","33.2","3,,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2022-11","434","7","0","3,7","4",",7","0",",7","22",",7","4",",7","5","3,7","25","3,7","16","3,7","1","3,7","0","3,7","-14","3,7,13,","6",",,7,23,+","6.0",",,7,11,","0.05",",,7,11,+","71","3,7,02,","1934","7","1218","3,7","0.16",",,,7","10.0",",,,7","19.9","3,7","29.9","3,,,7","9.8","3,,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2022-12","434","7","0",",7","6",",7","3",",7","31",",7","6",",7","18",",7","31",",7","29",",7","0",",7","0",",7","-34",",7,21,","19",",,7,26,","5.0",",,7,26,","0.33",",,7,26,","35",",7,05,","3856","7","1922",",7","0.74",",,,7","18.0",",,,7","3.0",",7","11.9",",,,7","-6.0",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2023-01","0","7","0",",7","2",",7","0",",7","31",",7","1",",7","16",",7","31",",7","29",",7","0",",7","0",",7","-27",",7,31,","15",",,7,03,+","2.0",",,7,27,","0.09",",,7,27,","36",",7,27,","5575","7","1718",",7","0.10",",,,7","2.0",",,,7","9.6",",7","19.5",",,,7","-0.3",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2023-02","0","7","0",",7","1","1,7","1","1,7","28",",7","2",",7","15",",7","28",",7","17",",7","0",",7","0",",7","-32",",7,25,+","14",",,7,05,+","2.0",",,7,15,","0.23","1,,7,20,","39",",7,14,","7113","7","1539",",7","0.23","1,,,7","3.0",",,,7","10.1",",7","21.4",",,,7","-1.3",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2023-03","0","7","0",",7","4",",7","2",",7","30","1,7","7",",7","20",",7","31",",7","28",",7","0",",7","0",",7","-18",",7,14,","15","1,,7,31,+","8.0",",,7,12,","0.72",",,7,12,","36",",7,25,","8808","7","1695",",7","0.89",",,,7","14.9",",,,7","10.3",",7","22.2",",,,7","-1.6",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2023-04","0","7","0",",7","3","4,7","1","4,7","26",",7","4",",7","1",",7","27",",7","6",",7","0",",7","0",",7","-2",",7,01,","15",",,7,08,+","3.0",",,7,21,+","0.39","4,,7,28,","58",",7,27,","9815","7","1007",",7","0.68",",a,,7","9.0",",,,7","31.4",",7","40.9",",,,7","22.0",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2023-05","53","7","53",",7","8",",7","7",",7",,,,,"0",",7","3",",7","0",",7","20",",7","0",",7","29",",7,02,+",,,,,"0.98",",,7,13,","86",",7,24,","10011","7","196",",7","2.52",",,,7",,,"60.4",",7","73.3",",,,7","47.5",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2023-06","207","7","154",",7","10",",7","8",",7","0",",7","0",",7","0",",7","0",",7","0",",7","27",",7","3",",7","48",",7,11,","0",",,7,30,+","0.0",",,7,30,+","1.15",",,7,21,","93",",7,08,","10032","7","20",",7","5.19",",,,7","0.0",",,,7","69.4",",7","81.1",",,,7","57.7",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2023-07","312","7","104",",7","8",",7","2",",7","0",",7","0",",7","0",",7","0",",7","0",",7","28",",7","3",",7","45",",7,17,","0",",,7,31,+","0.0",",,7,31,+","0.24",",,7,02,","95",",7,27,","51","7","51",",7","0.63",",,,7","0.0",",,,7","66.7",",7","79.5",",,,7","54.0",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2023-08","425","7","113",",7","9",",7","5",",7",,,,,"0",",7","0",",7","0",",7","29",",7","5",",7","46",",7,28,+",,,,,"0.53",",,7,31,","93",",7,16,","77","7","26",",7","1.54",",,,7",,,"67.8",",7","81.2",",,,7","54.4",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2023-09","464","7","39",",7","8",",7","5",",7","0",",7","0",",7","0",",7","0",",7","0",",7","18",",7","2",",7","41",",7,07,+","0",",,7,30,+","0.0",",,7,30,+","1.03",",,7,05,","95",",7,03,","224","7","147",",7","3.09",",,,7","0.0",",,,7","61.4",",7","73.8",",,,7","48.9",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2023-10","471","7","7",",7","8",",7","5",",7","6",",7","3",",7","0",",7","13",",7","5",",7","3",",7","0",",7","1",",7,31,","8",",,7,31,+","5.0",",,7,26,","0.48",",,7,03,","86",",7,02,","898","7","674",",7","1.42",",,,7","10.0",",,,7","43.5",",7","54.5",",,,7","32.5",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2023-11","471","7","0",",7","1",",7","0",",7","13",",7","1",",7","3",",7","30",",7","6",",7","0",",7","0",",7","-3",",7,01,","8",",,7,01,","1.0",",,7,26,","0.01",",,7,26,","58",",7,16,","1974","7","1076",",7","0.01",",,,7","1.0",",,,7","29.1",",7","39.0",",,,7","19.3",",,,7"
"USC00322304","DRAKE 9 NE, ND US","48.04861","-100.30944","471.5","2023-12","471","7","0",",7","1",",7","0",",7","6",",7","1",",7","0",",7","31",",7","9",",7","0",",7","0",",7","2",",7,18,+","2",",,7,13,+","2.0",",,7,09,","0.02",",,7,09,","53",",7,07,","3204","7","1230",",7","0.02",",,,7","2.0",",,,7","25.3",",7","36.9",",,,7","13.8",",,,7"
"US1NDMH0005","DEERING 0.2 W, ND US","48.39525","-101.054","472.1","2014-10",,,,,"7","4,N","2","4,N",,,,,,,,,,,,,,,,,,,,,"0.75","4,,N,01,",,,,,,,"1.17","4,,,N",,,,,,,,
"US1NDMH0005","DEERING 0.2 W, ND US","48.39525","-101.054","472.1","2015-06",,,,,"11",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"0.90",",,N,06,",,,,,,,"2.97",",,,N",,,,,,,,
"US1NDMH0005","DEERING 0.2 W, ND US","48.39525","-101.054","472.1","2015-07",,,,,"13","3,N","8","3,N",,,,,,,,,,,,,,,,,,,,,"0.87","3,,N,24,",,,,,,,"3.69","3,,,N",,,,,,,,
"US1NDMH0005","DEERING 0.2 W, ND US","48.39525","-101.054","472.1","2015-08",,,,,"4",",N","3",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,31,+","1.10",",,N,23,",,,,,,,"1.64",",,,N","0.0","4,,,N",,,,,,
"US1NDMH0005","DEERING 0.2 W, ND US","48.39525","-101.054","472.1","2015-09",,,,,"4","3,N","2","3,N",,,,,,,,,,,,,,,,,,,,,"0.89","3,,N,06,",,,,,,,"1.76","3,,,N",,,,,,,,
"USR0000NJCL","J. CLARK SALYER NORTH DAKOTA, ND US","48.37","-100.43","381.0","2013-01","0","U","0",",U",,,,,,,,,"16",",U","31",",U","26",",U","0",",U","0",",U","-25",",U,31,",,,,,,,"37",",U,15,+","5727","U","1778",",U",,,,,"7.6",",U","18.3",",,,U","-3.0",",,,U"
"USR0000NJCL","J. CLARK SALYER NORTH DAKOTA, ND US","48.37","-100.43","381.0","2013-02","0","U","0",",U",,,,,,,,,"6",",U","28",",U","22",",U","0",",U","0",",U","-27",",U,01,",,,,,,,"42",",U,17,","7157","U","1430",",U",,,,,"13.9",",U","24.1",",,,U","3.8",",,,U"
"USR0000NJCL","J. CLARK SALYER NORTH DAKOTA, ND US","48.37","-100.43","381.0","2013-03","0","U","0",",U",,,,,,,,,"16",",U","31",",U","30",",U","0",",U","0",",U","-21",",U,20,",,,,,,,"38",",U,30,","8815","U","1658",",U",,,,,"11.5",",U","22.7",",,,U","0.3",",,,U"
"USR0000NJCL","J. CLARK SALYER NORTH DAKOTA, ND US","48.37","-100.43","381.0","2013-04","0","U","0","2,U",,,,,,,,,"3","1,U","27","1,U","6","1,U","0","1,U","0","1,U","-5","1,U,01,",,,,,,,"61","1,U,27,","9843","U","1028","1,U",,,,,"28.0","2,U","38.0","1,,,U","18.0","1,,,U"
"USR0000NJCL","J. CLARK SALYER NORTH DAKOTA, ND US","48.37","-100.43","381.0","2013-05","6","U","6",",U",,,,,,,,,"0",",U","7",",U","0",",U","9",",U","0",",U","22",",U,02,+",,,,,,,"87",",U,13,","10197","U","354",",U",,,,,"53.7",",U","64.3",",,,U","43.2",",,,U"
"USR0000NJCL","J. CLARK SALYER NORTH DAKOTA, ND US","48.37","-100.43","381.0","2013-06","75","U","69",",U",,,,,,,,,"0",",U","0",",U","0",",U","24",",U","0",",U","44",",U,02,+",,,,,,,"86",",U,19,","10269","U","72",",U",,,,,"64.9",",U","74.8",",,,U","55.0",",,,U"
"USR0000NJCL","J. CLARK SALYER NORTH DAKOTA, ND US","48.37","-100.43","381.0","2013-07","192","U","117","1,U",,,,,,,,,"0","1,U","0","1,U","0",",U","29",",U","0",",U","45","1,U,27,",,,,,,,"89",",U,11,","33","U","33",",U",,,,,"67.9","1,U","77.7",",,,U","58.1","1,,,U"
"USR0000NJCL","J. CLARK SALYER NORTH DAKOTA, ND US","48.37","-100.43","381.0","2013-08","332","U","140",",U",,,,,,,,,"0",",U","0",",U","0",",U","26",",U","4",",U","46",",U,09,",,,,,,,"92",",U,19,","78","U","45",",U",,,,,"68.1",",U","79.7",",,,U","56.5",",,,U"
"USR0000NJCL","J. CLARK SALYER NORTH DAKOTA, ND US","48.37","-100.43","381.0","2013-09","372","U","40",",U",,,,,,,,,"0",",U","0",",U","0",",U","20",",U","2",",U","36",",U,20,",,,,,,,"93",",U,06,","217","U","139",",U",,,,,"61.7",",U","73.2",",,,U","50.2",",,,U"
