,PRCP,TAVG,TMAX,TMIN,STATE,YEAR,MONTH,CROP
2196,3.81,,,,IN,2020,March,soybean
2197,2.97,,,,IN,2020,April,soybean
2198,2.63,,,,IN,2020,May,soybean
2199,2.08,,,,IN,2020,June,soybean
2200,2.34,,,,MN,2016,April,soybean
2201,2.99,,,,MN,2016,May,soybean
2202,3.32,,,,MN,2016,June,soybean
2203,7.11,,,,MN,2016,July,soybean
2204,2.71,,,,MN,2016,August,soybean
2205,8.31,,,,MN,2016,September,soybean
2206,5.2,,,,MN,2016,October,soybean
2207,1.33,,,,MN,2016,November,soybean
2208,2.11,,,,MN,2016,December,soybean
2209,1.2,,,,MN,2017,January,soybean
2210,1.07,,,,MN,2017,February,soybean
2211,2.26,,,,MN,2017,March,soybean
2212,4.11,,,,MN,2017,May,soybean
2213,3.46,,,,MN,2017,July,soybean
2214,3.17,,,,MN,2017,August,soybean
2215,0.46,,,,MN,2017,September,soybean
2216,4.13,,,,MN,2017,October,soybean
2217,0.33,,,,MN,2017,November,soybean
2218,0.61,,,,MN,2017,December,soybean
2219,1.0,,,,MN,2018,January,soybean
2220,1.13,,,,MN,2018,February,soybean
2221,1.5,,,,MN,2018,March,soybean
2222,2.49,,,,MN,2018,April,soybean
2223,5.91,,,,MN,2018,May,soybean
2224,8.54,,,,MN,2018,June,soybean
2225,5.69,,,,MN,2018,July,soybean
2226,2.98,,,,MN,2018,August,soybean
2227,7.31,,,,MN,2018,September,soybean
2228,3.07,,,,MN,2018,October,soybean
2229,1.27,,,,MN,2018,November,soybean
2230,1.57,,,,MN,2018,December,soybean
2231,0.89,,,,MN,2019,January,soybean
2232,2.44,,,,MN,2019,February,soybean
2233,2.17,,,,MN,2019,March,soybean
2234,3.68,,,,MN,2019,April,soybean
2235,7.32,,,,MN,2019,May,soybean
2236,4.95,,,,MN,2019,June,soybean
2237,4.43,,,,MN,2019,July,soybean
2238,3.32,,,,MN,2019,August,soybean
2239,4.93,,,,MN,2019,September,soybean
2240,5.6,,,,MN,2019,October,soybean
2241,3.0,,,,MN,2019,November,soybean
2242,1.37,,,,MN,2019,December,soybean
2243,1.33,,,,MN,2020,January,soybean
2244,0.89,,,,MN,2020,February,soybean
2245,2.76,,,,MN,2020,March,soybean
2246,1.54,,,,MN,2020,April,soybean
2247,4.83,,,,MN,2020,May,soybean
2248,3.91,,,,MN,2020,June,soybean
2249,2.71,,,,MN,2020,July,soybean
2250,2.53,,,,MN,2020,August,soybean
2251,2.24,,,,MN,2020,September,soybean
2252,2.09,,,,MN,2020,October,soybean
2253,1.41,,,,MN,2020,November,soybean
2254,0.39,,,,MN,2020,December,soybean
2255,0.87,,,,MN,2021,January,soybean
2256,0.78,,,,MN,2021,February,soybean
2257,2.01,,,,MN,2021,March,soybean
2258,1.12,,,,MN,2021,April,soybean
2259,2.09,,,,MN,2021,May,soybean
2260,1.74,,,,MN,2021,June,soybean
2261,2.62,,,,MN,2021,July,soybean
2262,5.17,,,,MN,2021,August,soybean
2263,1.61,,,,MN,2021,September,soybean
2264,4.02,,,,MN,2021,October,soybean
2265,0.38,,,,MN,2021,November,soybean
2266,0.95,,,,MN,2021,December,soybean
2267,0.93,,,,MN,2022,January,soybean
2268,0.26,,,,MN,2022,February,soybean
2269,1.39,,,,MN,2022,March,soybean
2270,5.13,,,,MN,2022,April,soybean
2271,3.13,,,,MN,2022,May,soybean
2272,2.01,,,,MN,2022,June,soybean
2273,4.09,,,,MN,2022,August,soybean
2274,1.64,,,,MN,2022,September,soybean
2275,0.28,,,,MN,2022,October,soybean
2276,1.27,,,,MN,2022,November,soybean
2277,1.42,,,,MN,2022,December,soybean
2278,2.64,,,,MN,2023,January,soybean
2279,2.26,,,,MN,2023,February,soybean
2280,1.56,,,,MN,2023,March,soybean
2281,2.19,,,,MN,2023,April,soybean
2282,4.28,,,,MN,2023,May,soybean
2283,2.39,,,,MN,2023,June,soybean
2284,1.58,,,,MN,2023,July,soybean
2285,2.16,,,,MN,2023,August,soybean
2286,1.79,,,,MN,2023,September,soybean
2287,3.36,,,,MN,2023,October,soybean
2288,0.17,,,,MN,2023,November,soybean
2289,1.83,,,,MN,2023,December,soybean
2290,2.56,,,,IN,2020,February,soybean
2291,3.64,,,,IN,2020,March,soybean
2292,2.93,,,,IN,2020,April,soybean
2293,3.01,,,,IN,2020,May,soybean
2294,2.2,,,,IN,2020,June,soybean
2295,2.71,,,,IN,2020,July,soybean
2296,1.79,,,,IN,2020,August,soybean
2297,2.06,,,,IN,2020,September,soybean
2298,2.36,,,,IN,2020,October,soybean
2299,2.85,,,,IN,2020,November,soybean
2300,2.2,,,,IN,2020,December,soybean
2301,2.31,,,,IN,2021,January,soybean
2302,1.67,,,,IN,2021,February,soybean
2303,4.98,,,,IN,2021,March,soybean
2304,2.75,,,,IN,2021,April,soybean
2305,5.59,,,,IN,2021,May,soybean
2306,4.0,,,,IN,2021,July,soybean
2307,2.0,,,,IN,2021,September,soybean
2308,9.45,,,,IN,2021,October,soybean
2309,1.24,,,,IN,2021,November,soybean
2310,3.11,,,,IN,2021,December,soybean
2311,0.78,,,,IN,2022,January,soybean
2312,4.12,,,,IN,2022,February,soybean
2313,4.02,,,,IN,2022,March,soybean
2314,3.09,,,,IN,2022,April,soybean
2315,6.0,,,,IN,2022,May,soybean
2316,1.54,,,,IN,2022,July,soybean
2317,4.55,,,,IN,2022,August,soybean
2318,1.35,,,,IN,2022,September,soybean
2319,1.92,,,,IN,2022,October,soybean
2320,2.19,,,,IN,2022,November,soybean
2321,1.92,,,,IN,2022,December,soybean
2322,2.26,,,,IN,2023,January,soybean
2323,3.98,,,,IN,2023,February,soybean
2324,5.1,,,,IN,2023,March,soybean
2325,3.31,,,,MN,2020,May,soybean
2326,3.31,,,,MN,2020,June,soybean
2327,3.91,,,,MN,2020,July,soybean
2328,5.72,,,,MN,2020,August,soybean
2329,2.17,,,,MN,2020,September,soybean
2330,1.51,,,,MN,2020,October,soybean
2331,1.32,,,,MN,2020,November,soybean
2332,1.34,,,,MN,2021,April,soybean
2333,2.82,,,,MN,2021,May,soybean
2334,1.44,,,,MN,2021,June,soybean
2335,2.68,,,,MN,2021,July,soybean
2336,6.04,,,,MN,2021,August,soybean
2337,2.05,,,,MN,2021,September,soybean
2338,3.5,,,,MN,2021,October,soybean
2339,4.23,,,,MN,2022,April,soybean
2340,2.28,,,,MN,2022,May,soybean
2341,2.01,,,,MN,2022,June,soybean
2342,6.35,,,,MN,2022,July,soybean
2343,5.0,,,,MN,2022,August,soybean
2344,1.56,,,,MN,2022,September,soybean
2345,0.36,,,,MN,2022,October,soybean
2346,4.73,,,,MN,2023,May,soybean
2347,1.98,,,,MN,2023,June,soybean
2348,1.7,,,,MN,2023,July,soybean
2349,1.98,,,,MN,2023,August,soybean
2350,2.07,,,,MN,2023,September,soybean
2351,3.03,,,,MN,2023,October,soybean
2352,5.33,,,,MN,2018,May,soybean
2353,7.93,,,,MN,2018,June,soybean
2354,4.95,,,,MN,2018,July,soybean
2355,1.92,,,,MN,2018,August,soybean
2356,7.21,,,,MN,2018,September,soybean
2357,7.65,,,,MN,2019,May,soybean
2358,4.91,,,,MN,2019,June,soybean
2359,4.76,,,,MN,2019,July,soybean
2360,4.02,,,,MN,2019,August,soybean
2361,4.97,,,,MN,2019,September,soybean
2362,4.63,,,,MN,2019,October,soybean
2363,5.18,,,,MN,2020,May,soybean
2364,3.44,,,,MN,2020,June,soybean
2365,2.25,,,,MN,2020,August,soybean
2366,3.35,,,,MN,2020,September,soybean
2367,1.03,,,,MN,2021,June,soybean
2368,7.59,,,,MN,2021,August,soybean
2369,1.65,,,,MN,2021,September,soybean
2370,3.85,,,,MN,2021,October,soybean
2371,1.91,,,,MN,2022,May,soybean
2372,1.65,,,,MN,2022,June,soybean
2373,4.89,,,,MN,2022,July,soybean
2374,6.43,,,,MN,2022,August,soybean
2375,5.91,,,,MN,2023,May,soybean
2376,3.72,,,,MN,2023,June,soybean
2377,2.71,,,,MN,2023,July,soybean
2378,2.52,,,,MN,2023,August,soybean
2379,3.0,,,,MN,2023,September,soybean
2380,0.3,,,,MN,2013,January,soybean
2381,1.01,,,,MN,2013,February,soybean
2382,2.19,,,,MN,2013,March,soybean
2383,4.75,,,,MN,2013,April,soybean
2384,6.31,,,,MN,2013,May,soybean
2385,6.9,,,,MN,2013,June,soybean
2386,1.93,,,,MN,2013,July,soybean
2387,3.72,,,,MN,2013,August,soybean
2388,0.65,,,,MN,2013,September,soybean
2389,2.6,,,,MN,2013,October,soybean
2390,0.51,,,,MN,2013,November,soybean
2391,0.51,,,,MN,2013,December,soybean
2392,0.63,,,,MN,2014,January,soybean
2393,0.85,,,,MN,2014,February,soybean
2394,0.83,,,,MN,2014,March,soybean
2395,4.27,,,,MN,2014,April,soybean
2396,2.7,,,,MN,2014,May,soybean
2397,9.43,,,,MN,2014,June,soybean
2398,1.22,,,,MN,2014,July,soybean
2399,4.16,,,,MN,2014,August,soybean
2400,2.14,,,,MN,2014,September,soybean
2401,1.41,,,,MN,2014,October,soybean
2402,0.97,,,,MN,2014,November,soybean
2403,0.8,,,,MN,2014,December,soybean
2404,0.3,,,,MN,2015,January,soybean
2405,0.46,,,,MN,2015,February,soybean
2406,0.54,,,,MN,2015,March,soybean
2407,2.66,,,,MN,2015,April,soybean
2408,4.45,,,,MN,2015,May,soybean
2409,3.72,,,,MN,2015,June,soybean
2410,2.91,,,,MN,2015,July,soybean
2411,5.12,,,,MN,2015,August,soybean
2412,3.35,,,,MN,2015,September,soybean
2413,0.96,,,,MN,2015,October,soybean
2414,3.58,,,,MN,2015,November,soybean
2415,2.53,,,,MN,2015,December,soybean
2416,0.44,,,,MN,2016,January,soybean
2417,0.26,,,,MN,2016,February,soybean
2418,2.94,,,,MN,2016,March,soybean
2419,2.65,,,,MN,2016,April,soybean
2420,3.54,,,,MN,2016,May,soybean
2421,3.37,,,,MN,2016,June,soybean
2422,6.98,,,,MN,2016,July,soybean
2423,2.44,,,,MN,2016,August,soybean
2424,8.39,,,,MN,2016,September,soybean
2425,5.13,,,,MN,2016,October,soybean
2426,1.39,,,,MN,2016,November,soybean
2427,1.8,,,,MN,2016,December,soybean
2428,0.88,,,,MN,2017,January,soybean
2429,0.76,,,,MN,2017,February,soybean
2430,1.93,,,,MN,2017,March,soybean
2431,1.91,,,,MN,2017,April,soybean
2432,3.89,,,,MN,2017,May,soybean
2433,4.26,,,,MN,2017,June,soybean
2434,3.81,,,,MN,2017,July,soybean
2435,3.18,,,,MN,2017,August,soybean
2436,1.74,,,,MN,2017,September,soybean
2437,4.06,,,,MN,2017,October,soybean
2438,0.31,,,,MN,2017,November,soybean
2439,0.35,,,,MN,2017,December,soybean
2440,0.6,,,,MN,2018,January,soybean
2441,0.96,,,,MN,2018,February,soybean
2442,1.14,,,,MN,2018,March,soybean
2443,1.56,,,,MN,2018,April,soybean
2444,5.85,,,,MN,2018,May,soybean
2445,8.34,,,,MN,2018,June,soybean
2446,6.13,,,,MN,2018,July,soybean
2447,2.83,,,,MN,2018,August,soybean
2448,7.72,,,,MN,2018,September,soybean
2449,2.94,,,,MN,2018,October,soybean
2450,1.3,,,,MN,2018,November,soybean
2451,1.46,,,,MN,2018,December,soybean
2452,0.72,,,,MN,2019,January,soybean
2453,1.63,,,,MN,2019,February,soybean
2454,2.17,,,,MN,2019,March,soybean
2455,3.58,,,,MN,2019,April,soybean
2456,7.51,,,,MN,2019,May,soybean
2457,4.19,,,,MN,2019,June,soybean
2458,5.12,,,,MN,2019,July,soybean
2459,3.4,,,,MN,2019,August,soybean
2460,4.98,,,,MN,2019,September,soybean
2461,5.55,,,,MN,2019,October,soybean
2462,2.73,,,,MN,2019,November,soybean
2463,1.1,,,,MN,2019,December,soybean
2464,1.22,,,,MN,2020,January,soybean
2465,0.69,,,,MN,2020,February,soybean
2466,2.3,,,,MN,2020,March,soybean
2467,1.25,,,,MN,2020,April,soybean
2468,4.85,,,,MN,2020,May,soybean
2469,3.62,,,,MN,2020,June,soybean
2470,3.3,,,,MN,2020,July,soybean
2471,2.58,,,,MN,2020,August,soybean
2472,2.49,,,,MN,2020,September,soybean
2473,1.9,,,,MN,2020,October,soybean
2474,1.41,,,,MN,2020,November,soybean
2475,0.37,,,,MN,2020,December,soybean
2476,0.7,,,,MN,2021,January,soybean
2477,0.67,,,,MN,2021,February,soybean
2478,1.94,,,,MN,2021,March,soybean
2479,1.17,,,,MN,2021,April,soybean
2480,2.21,,,,MN,2021,May,soybean
2481,2.19,,,,MN,2021,June,soybean
2482,2.49,,,,MN,2021,July,soybean
2483,5.54,,,,MN,2021,August,soybean
2484,1.54,,,,MN,2021,September,soybean
2485,4.28,,,,MN,2021,October,soybean
2486,0.38,,,,MN,2021,November,soybean
2487,0.67,,,,MN,2021,December,soybean
2488,0.62,,,,MN,2022,January,soybean
2489,0.18,,,,MN,2022,February,soybean
2490,1.31,,,,MN,2022,March,soybean
2491,5.4,,,,MN,2022,April,soybean
2492,3.06,,,,MN,2022,May,soybean
2493,2.01,,,,MN,2022,June,soybean
2494,4.55,,,,MN,2022,July,soybean
2495,4.16,,,,MN,2022,August,soybean
2496,1.62,,,,MN,2022,September,soybean
2497,0.34,,,,MN,2022,October,soybean
2498,1.12,,,,MN,2022,November,soybean
2499,1.33,,,,MN,2022,December,soybean
2500,2.19,,,,MN,2023,January,soybean
2501,2.12,,,,MN,2023,February,soybean
2502,1.2,,,,MN,2023,March,soybean
2503,1.81,,,,MN,2023,April,soybean
2504,4.12,,,,MN,2023,May,soybean
2505,2.6,,,,MN,2023,June,soybean
2506,2.26,,,,MN,2023,July,soybean
2507,2.26,,,,MN,2023,August,soybean
2508,2.08,,,,MN,2023,September,soybean
2509,3.2,,,,MN,2023,October,soybean
2510,0.16,,,,MN,2023,November,soybean
2511,1.85,,,,MN,2023,December,soybean
2512,3.42,27.6,36.5,18.6,IN,2013,January,soybean
2513,2.33,28.3,35.8,20.7,IN,2013,February,soybean
2514,1.23,33.4,41.1,25.6,IN,2013,March,soybean
2515,9.03,50.0,60.0,40.0,IN,2013,April,soybean
2516,2.43,65.1,75.5,54.8,IN,2013,May,soybean
2517,3.2,71.2,80.5,61.9,IN,2013,June,soybean
2518,3.2,71.7,80.5,62.8,IN,2013,July,soybean
2519,2.12,71.1,81.4,60.8,IN,2013,August,soybean
2520,2.94,67.8,80.1,55.4,IN,2013,September,soybean
2521,1.88,54.1,65.6,42.6,IN,2013,October,soybean
2522,2.42,38.0,46.8,29.3,IN,2013,November,soybean
2523,2.82,26.9,35.5,18.3,IN,2013,December,soybean
2524,1.35,16.2,25.6,6.8,IN,2014,January,soybean
2525,2.68,17.9,27.6,8.1,IN,2014,February,soybean
2526,1.78,31.9,42.4,21.5,IN,2014,March,soybean
2527,3.74,51.6,63.1,40.1,IN,2014,April,soybean
2528,4.38,63.0,72.7,53.2,IN,2014,May,soybean
2529,3.5,73.0,82.1,63.8,IN,2014,June,soybean
2530,4.01,68.1,78.3,57.9,IN,2014,July,soybean
2531,4.41,71.4,80.9,62.0,IN,2014,August,soybean
2532,2.67,63.8,75.2,52.3,IN,2014,September,soybean
2533,5.85,53.1,62.9,43.3,IN,2014,October,soybean
2534,2.29,34.4,42.9,26.0,IN,2014,November,soybean
2535,1.91,33.9,39.5,28.1,IN,2014,December,soybean
2536,2.0,22.9,30.4,15.3,IN,2015,January,soybean
2537,1.14,17.8,27.1,8.5,IN,2015,February,soybean
2538,2.13,34.8,44.8,24.8,IN,2015,March,soybean
2539,4.03,52.0,62.8,41.2,IN,2015,April,soybean
2540,4.31,65.3,75.5,55.0,IN,2015,May,soybean
2541,8.32,70.6,78.7,62.5,IN,2015,June,soybean
2542,6.95,72.3,81.0,63.6,IN,2015,July,soybean
2543,1.78,70.3,80.6,60.0,IN,2015,August,soybean
2544,2.9,69.4,80.9,57.8,IN,2015,September,soybean
2545,1.69,55.4,66.3,44.5,IN,2015,October,soybean
2546,3.02,45.5,55.5,35.5,IN,2015,November,soybean
2547,6.89,41.1,47.8,34.4,IN,2015,December,soybean
2548,0.96,25.5,33.2,17.7,IN,2016,January,soybean
2549,1.09,31.4,40.1,22.7,IN,2016,February,soybean
2550,3.22,46.0,55.8,36.2,IN,2016,March,soybean
2551,3.01,51.3,62.4,40.2,IN,2016,April,soybean
2552,2.38,60.9,70.6,51.2,IN,2016,May,soybean
2553,6.3,73.0,83.4,62.7,IN,2016,June,soybean
2554,4.52,73.4,82.3,64.4,IN,2016,July,soybean
2555,5.67,75.1,84.1,66.1,IN,2016,August,soybean
2556,6.24,70.3,81.0,59.5,IN,2016,September,soybean
2557,1.51,58.9,69.5,48.3,IN,2016,October,soybean
2558,2.7,47.1,56.7,37.6,IN,2016,November,soybean
2559,1.45,28.7,35.1,22.3,IN,2016,December,soybean
2560,3.63,31.2,38.6,23.8,IN,2017,January,soybean
2561,1.57,39.4,49.3,29.5,IN,2017,February,soybean
2562,3.63,41.5,50.3,32.7,IN,2017,March,soybean
2563,4.46,56.0,66.4,45.5,IN,2017,April,soybean
2564,8.4,60.2,69.7,50.7,IN,2017,May,soybean
2565,4.32,71.8,82.5,61.0,IN,2017,June,soybean
2566,9.91,73.9,83.3,64.6,IN,2017,July,soybean
2567,2.07,69.4,79.8,59.1,IN,2017,August,soybean
2568,1.57,67.7,79.4,56.1,IN,2017,September,soybean
2569,4.72,58.2,67.8,48.6,IN,2017,October,soybean
2570,5.81,41.6,51.2,32.1,IN,2017,November,soybean
2571,0.76,28.2,36.7,19.7,IN,2017,December,soybean
2572,1.2,21.2,30.3,12.1,IN,2018,January,soybean
2573,3.79,32.0,41.4,22.6,IN,2018,February,soybean
2574,3.1,36.8,46.1,27.6,IN,2018,March,soybean
2575,2.19,43.8,54.3,33.4,IN,2018,April,soybean
2576,2.9,70.5,81.7,59.2,IN,2018,May,soybean
2577,6.57,73.3,82.7,63.8,IN,2018,June,soybean
2578,2.51,73.5,83.1,63.9,IN,2018,July,soybean
2579,5.37,73.7,82.6,64.8,IN,2018,August,soybean
2580,3.72,70.0,80.4,59.5,IN,2018,September,soybean
2581,4.46,54.4,64.8,44.1,IN,2018,October,soybean
2582,2.86,35.8,42.2,29.3,IN,2018,November,soybean
2583,2.56,33.8,40.7,26.9,IN,2018,December,soybean
2584,3.09,24.5,32.6,16.3,IN,2019,January,soybean
2585,1.69,29.5,37.5,21.6,IN,2019,February,soybean
2586,3.4,35.1,44.3,25.8,IN,2019,March,soybean
2587,5.96,50.8,60.3,41.2,IN,2019,April,soybean
2588,5.08,62.1,71.7,52.6,IN,2019,May,soybean
2589,3.83,70.2,79.1,61.3,IN,2019,June,soybean
2590,2.9,76.4,86.5,66.4,IN,2019,July,soybean
2591,3.32,71.5,81.8,61.2,IN,2019,August,soybean
2592,2.44,69.9,80.0,59.7,IN,2019,September,soybean
2593,4.03,55.3,66.4,44.2,IN,2019,October,soybean
2594,1.52,35.3,43.8,26.9,IN,2019,November,soybean
2595,1.92,34.2,42.6,25.8,IN,2019,December,soybean
2596,3.56,32.2,38.7,25.6,IN,2020,January,soybean
2597,2.5,30.8,38.2,23.5,IN,2020,February,soybean
2598,2.76,42.7,51.2,34.3,IN,2020,March,soybean
2599,3.25,47.7,58.9,36.6,IN,2020,April,soybean
2600,3.26,59.7,68.5,50.8,IN,2020,May,soybean
2601,3.87,72.8,83.6,62.0,IN,2020,June,soybean
2602,4.46,75.8,85.4,66.2,IN,2020,July,soybean
2603,3.07,71.3,81.4,61.2,IN,2020,August,soybean
2604,1.93,65.1,76.4,53.7,IN,2020,September,soybean
2605,2.67,52.7,63.7,41.6,IN,2020,October,soybean
2606,2.62,46.2,56.0,36.5,IN,2020,November,soybean
2607,1.85,32.3,40.0,24.5,IN,2020,December,soybean
2608,1.57,28.8,34.4,23.1,IN,2021,January,soybean
2609,1.45,20.5,27.9,13.0,IN,2021,February,soybean
2610,4.35,45.2,56.2,34.1,IN,2021,March,soybean
2611,2.8,51.5,62.5,40.6,IN,2021,April,soybean
2612,3.98,60.0,69.7,50.2,IN,2021,May,soybean
2613,3.94,73.2,82.7,63.7,IN,2021,June,soybean
2614,3.87,73.4,82.1,64.6,IN,2021,July,soybean
2615,4.69,74.7,85.0,64.3,IN,2021,August,soybean
2616,4.03,68.7,80.0,57.5,IN,2021,September,soybean
2617,9.15,60.1,68.6,51.6,IN,2021,October,soybean
2618,1.0,39.1,48.6,29.5,IN,2021,November,soybean
2619,2.77,39.4,47.9,31.0,IN,2021,December,soybean
2620,0.72,22.2,31.3,13.0,IN,2022,January,soybean
2621,3.36,25.6,34.8,16.3,IN,2022,February,soybean
2622,3.69,41.8,52.1,31.5,IN,2022,March,soybean
2623,2.01,48.2,58.5,37.9,IN,2022,April,soybean
2624,6.0,64.6,74.4,54.9,IN,2022,May,soybean
2625,0.72,73.3,84.4,62.1,IN,2022,June,soybean
2626,2.22,74.8,84.6,64.9,IN,2022,July,soybean
2627,6.23,72.4,82.3,62.6,IN,2022,August,soybean
2628,0.84,65.9,77.1,54.7,IN,2022,September,soybean
2629,2.67,52.6,65.2,40.0,IN,2022,October,soybean
2630,1.84,42.8,52.3,33.3,IN,2022,November,soybean
2631,1.83,30.3,37.1,23.6,IN,2022,December,soybean
2632,2.67,34.8,40.7,29.0,IN,2023,January,soybean
2633,2.7,35.9,46.5,25.3,IN,2023,February,soybean
2634,4.38,39.3,48.5,30.1,IN,2023,March,soybean
2635,2.43,52.2,64.4,40.1,IN,2023,April,soybean
2636,3.0,62.4,73.9,50.9,IN,2023,May,soybean
2637,2.08,70.2,81.8,58.5,IN,2023,June,soybean
2638,5.54,73.6,83.5,63.6,IN,2023,July,soybean
2639,3.48,71.5,81.0,61.9,IN,2023,August,soybean
2640,1.08,67.1,78.2,56.0,IN,2023,September,soybean
2641,3.54,56.3,66.4,46.2,IN,2023,October,soybean
2642,0.49,42.4,53.2,31.6,IN,2023,November,soybean
2643,2.31,39.0,45.8,32.1,IN,2023,December,soybean
2644,3.73,,,,IN,2013,May,soybean
2645,5.3,,,,IN,2013,June,soybean
2646,4.0,,,,IN,2014,April,soybean
2647,5.46,,,,IN,2014,May,soybean
2648,4.83,,,,IN,2014,June,soybean
2649,3.69,,,,IN,2014,July,soybean
2650,7.81,,,,IN,2014,August,soybean
2651,5.52,,,,IN,2014,October,soybean
2652,9.41,,,,IN,2015,June,soybean
2653,1.57,,,,IN,2015,August,soybean
2654,3.34,,,,IN,2015,September,soybean
2655,1.72,,,,IN,2015,October,soybean
2656,7.01,,,,IN,2015,December,soybean
2657,4.08,,,,IN,2016,March,soybean
2658,3.11,,,,IN,2016,April,soybean
2659,2.57,,,,IN,2016,May,soybean
2660,5.76,,,,IN,2016,June,soybean
2661,4.17,,,,IN,2016,August,soybean
2662,2.35,,,,IN,2016,November,soybean
2663,3.55,,,,IN,2017,March,soybean
2664,5.0,,,,IN,2017,April,soybean
2665,6.94,,,,IN,2017,May,soybean
2666,9.48,,,,IN,2017,July,soybean
2667,1.18,,,,IN,2017,September,soybean
2668,3.15,,,,IN,2017,October,soybean
2669,3.04,,,,IN,2017,November,soybean
2670,0.77,,,,IN,2017,December,soybean
2671,1.36,,,,IN,2018,January,soybean
2672,4.14,,,,IN,2018,February,soybean
2673,5.96,,,,IN,2018,March,soybean
2674,4.28,,,,IN,2018,May,soybean
2675,4.87,,,,IN,2018,June,soybean
2676,1.31,,,,IN,2018,July,soybean
2677,4.89,,,,IN,2018,August,soybean
2678,3.44,,,,IN,2018,October,soybean
2679,4.0,,,,IN,2019,May,soybean
2680,2.52,,,,IN,2019,June,soybean
2681,1.35,,,,IN,2019,July,soybean
2682,3.28,,,,IN,2020,May,soybean
2683,2.55,,,,IN,2020,June,soybean
2684,2.99,,,,IN,2020,August,soybean
2685,2.96,,,,IN,2020,October,soybean
2686,0.34,,,,IN,2021,February,soybean
2687,4.0,,,,IN,2021,March,soybean
2688,2.89,,,,IN,2021,April,soybean
2689,5.71,,,,IN,2021,May,soybean
2690,9.09,,,,IN,2021,October,soybean
2691,3.16,,,,IN,2022,April,soybean
2692,5.9,,,,IN,2022,May,soybean
2693,1.66,,,,IN,2022,June,soybean
2694,5.82,,,,IN,2022,August,soybean
2695,1.95,,,,IN,2022,September,soybean
2696,2.2,,,,IN,2022,October,soybean
2697,1.8,,,,IN,2022,December,soybean
2698,2.96,,,,IN,2023,February,soybean
2699,5.22,,,,IN,2023,March,soybean
2700,5.54,,,,IN,2023,July,soybean
2701,4.52,,,,IN,2023,August,soybean
2702,0.49,,,,IN,2023,September,soybean
2703,3.48,,,,IN,2023,October,soybean
2704,0.37,,,,IN,2023,November,soybean
2705,2.76,,,,IN,2013,January,soybean
2706,2.24,,,,IN,2013,February,soybean
2707,1.46,,,,IN,2013,March,soybean
2708,7.87,,,,IN,2013,April,soybean
2709,3.4,,,,IN,2013,May,soybean
2710,3.74,,,,IN,2013,June,soybean
2711,3.79,,,,IN,2013,July,soybean
2712,1.92,,,,IN,2013,August,soybean
2713,4.06,,,,IN,2013,September,soybean
2714,2.9,,,,IN,2013,October,soybean
2715,2.68,,,,IN,2013,November,soybean
2716,2.8,,,,IN,2013,December,soybean
2717,2.07,,,,IN,2014,January,soybean
2718,2.85,,,,IN,2014,February,soybean
2719,1.63,,,,IN,2014,March,soybean
2720,3.97,,,,IN,2014,April,soybean
2721,3.6,,,,IN,2014,May,soybean
2722,3.87,,,,IN,2014,June,soybean
2723,3.64,,,,IN,2014,July,soybean
2724,5.35,,,,IN,2014,August,soybean
2725,5.31,,,,IN,2014,September,soybean
2726,5.72,,,,IN,2014,October,soybean
2727,2.39,,,,IN,2014,November,soybean
2728,1.74,,,,IN,2014,December,soybean
2729,1.98,,,,IN,2015,January,soybean
2730,1.16,,,,IN,2015,February,soybean
2731,1.87,,,,IN,2015,March,soybean
2732,3.15,,,,IN,2015,April,soybean
2733,4.83,,,,IN,2015,May,soybean
2734,9.0,,,,IN,2015,June,soybean
2735,5.89,,,,IN,2015,July,soybean
2736,1.27,,,,IN,2015,August,soybean
2737,1.88,,,,IN,2015,October,soybean
2738,3.0,,,,IN,2015,November,soybean
2739,6.28,,,,IN,2015,December,soybean
2740,1.1,,,,IN,2016,January,soybean
2741,1.88,,,,IN,2016,February,soybean
2742,3.82,,,,IN,2016,March,soybean
2743,3.41,,,,IN,2016,April,soybean
2744,2.46,,,,IN,2016,May,soybean
2745,5.25,,,,IN,2016,June,soybean
2746,5.63,,,,IN,2016,July,soybean
2747,4.17,,,,IN,2016,August,soybean
2748,3.39,,,,IN,2016,September,soybean
2749,2.72,,,,IN,2016,November,soybean
2750,1.76,,,,IN,2016,December,soybean
2751,3.86,,,,IN,2017,January,soybean
2752,1.2,,,,IN,2017,February,soybean
2753,3.51,,,,IN,2017,March,soybean
2754,4.01,,,,IN,2017,April,soybean
2755,8.09,,,,IN,2017,May,soybean
2756,6.02,,,,IN,2017,June,soybean
2757,3.94,,,,IN,2017,August,soybean
2758,1.48,,,,IN,2017,September,soybean
2759,4.0,,,,IN,2018,February,soybean
2760,5.81,,,,IN,2018,June,soybean
2761,3.69,,,,IN,2018,August,soybean
2762,5.94,,,,IN,2018,October,soybean
2763,2.77,,,,IN,2018,November,soybean
2764,1.81,,,,IN,2018,December,soybean
2765,2.69,,,,IN,2019,January,soybean
2766,2.07,,,,IN,2019,February,soybean
2767,3.81,,,,IN,2019,March,soybean
2768,5.48,,,,IN,2019,April,soybean
2769,6.65,,,,IN,2019,May,soybean
2770,3.48,,,,IN,2019,June,soybean
2771,2.01,,,,IN,2019,July,soybean
2772,3.41,,,,IN,2019,August,soybean
2773,3.66,,,,IN,2019,October,soybean
2774,1.67,,,,IN,2019,November,soybean
2775,1.6,,,,IN,2019,December,soybean
