,PRCP,TAVG,TMAX,TMIN,STATE,YEAR,MONTH,CROP
2211,2.54,56.7,65.8,47.6,MN,2018,September,oats
2212,2.9,38.0,45.9,30.1,MN,2018,October,oats
2213,0.55,20.1,27.1,13.1,MN,2018,November,oats
2214,0.99,18.0,26.1,9.8,MN,2018,December,oats
2215,0.4,3.6,12.9,-5.6,MN,2019,January,oats
2216,2.11,1.6,12.0,-8.8,MN,2019,February,oats
2217,2.35,18.9,30.4,7.4,MN,2019,March,oats
2218,1.51,39.3,48.4,30.1,MN,2019,April,oats
2219,3.85,48.8,59.3,38.4,MN,2019,May,oats
2220,3.93,63.0,73.4,52.7,MN,2019,June,oats
2221,4.88,68.9,78.5,59.4,MN,2019,July,oats
2222,3.31,63.3,73.2,53.5,MN,2019,August,oats
2223,5.07,58.0,67.1,48.9,MN,2019,September,oats
2224,3.7,40.1,47.8,32.4,MN,2019,October,oats
2225,0.2,24.3,30.9,17.7,MN,2019,November,oats
2226,1.8,14.2,22.0,6.4,MN,2019,December,oats
2227,0.65,10.8,18.9,2.6,MN,2020,January,oats
2228,0.04,11.7,23.6,-0.2,MN,2020,February,oats
2229,0.11,27.1,37.0,17.3,MN,2020,March,oats
2230,1.53,36.7,48.1,25.2,MN,2020,April,oats
2231,1.08,51.2,61.5,40.9,MN,2020,May,oats
2232,5.96,66.1,77.0,55.3,MN,2020,June,oats
2233,8.05,69.8,80.0,59.6,MN,2020,July,oats
2234,4.34,66.9,77.1,56.7,MN,2020,August,oats
2235,1.0,54.9,65.4,44.4,MN,2020,September,oats
2236,1.73,36.6,45.2,27.9,MN,2020,October,oats
2237,1.13,31.2,40.3,22.1,MN,2020,November,oats
2238,0.61,18.1,26.8,9.5,MN,2020,December,oats
2239,0.3,16.8,24.6,9.1,MN,2021,January,oats
2240,0.19,4.1,12.4,-4.1,MN,2021,February,oats
2241,0.92,32.3,43.6,21.0,MN,2021,March,oats
2242,3.85,39.6,49.4,29.8,MN,2021,April,oats
2243,0.24,54.1,66.3,41.9,MN,2021,May,oats
2244,2.38,68.3,81.3,55.3,MN,2021,June,oats
2245,1.59,72.4,83.8,60.9,MN,2021,July,oats
2246,3.25,69.3,80.8,57.9,MN,2021,August,oats
2247,1.78,61.0,73.6,48.5,MN,2021,September,oats
2248,3.62,50.0,60.0,40.0,MN,2021,October,oats
2249,0.98,30.6,38.0,23.3,MN,2021,November,oats
2250,2.89,15.5,24.3,6.6,MN,2021,December,oats
2251,0.55,1.6,13.2,-10.1,MN,2022,January,oats
2252,0.9,3.2,14.6,-8.2,MN,2022,February,oats
2253,0.61,23.2,33.4,13.0,MN,2022,March,oats
2254,3.42,32.1,39.5,24.6,MN,2022,April,oats
2255,3.89,53.8,63.6,44.0,MN,2022,May,oats
2256,6.35,65.5,76.2,54.7,MN,2022,June,oats
2257,3.38,68.9,78.9,58.8,MN,2022,July,oats
2258,4.05,66.8,76.9,56.7,MN,2022,August,oats
2259,0.87,59.4,71.0,47.8,MN,2022,September,oats
2260,0.67,45.9,56.6,35.3,MN,2022,October,oats
2261,1.32,28.1,36.4,19.9,MN,2022,November,oats
2262,1.82,10.3,17.5,3.2,MN,2022,December,oats
2263,0.61,13.4,21.5,5.3,MN,2023,January,oats
2264,0.8,12.5,23.3,1.8,MN,2023,February,oats
2265,1.58,18.2,29.4,6.9,MN,2023,March,oats
2266,2.23,35.3,45.4,25.3,MN,2023,April,oats
2267,2.02,58.5,71.5,45.5,MN,2023,May,oats
2268,2.37,69.3,81.3,57.3,MN,2023,June,oats
2269,1.7,67.1,78.2,56.0,MN,2023,July,oats
2270,3.2,67.7,78.7,56.8,MN,2023,August,oats
2271,4.33,63.0,73.7,52.2,MN,2023,September,oats
2272,2.2,46.6,55.0,38.1,MN,2023,October,oats
2273,0.36,30.6,39.2,22.2,MN,2023,November,oats
2274,2.42,28.1,34.5,21.8,MN,2023,December,oats
2275,1.8,,,,MN,2013,March,oats
2276,1.42,,,,MN,2013,April,oats
2277,4.97,,,,MN,2013,May,oats
2278,4.72,,,,MN,2013,June,oats
2279,2.62,,,,MN,2013,July,oats
2280,0.88,,,,MN,2013,August,oats
2281,6.9,,,,MN,2013,September,oats
2282,5.15,,,,MN,2013,October,oats
2283,1.46,,,,MN,2013,December,oats
2284,0.94,,,,MN,2014,January,oats
2285,0.23,,,,MN,2014,February,oats
2286,0.39,,,,MN,2014,March,oats
2287,4.14,,,,MN,2014,April,oats
2288,9.25,,,,MN,2014,June,oats
2289,1.54,,,,MN,2014,July,oats
2290,3.02,,,,MN,2014,August,oats
2291,0.88,,,,MN,2014,September,oats
2292,0.23,,,,MN,2014,October,oats
2293,1.13,,,,MN,2014,November,oats
2294,0.41,,,,MN,2014,December,oats
2295,0.24,,,,MN,2015,February,oats
2296,0.68,,,,MN,2015,March,oats
2297,1.05,,,,MN,2015,April,oats
2298,4.83,,,,MN,2015,June,oats
2299,3.13,,,,MN,2015,July,oats
2300,3.82,,,,MN,2015,September,oats
2301,1.42,,,,MN,2015,October,oats
2302,1.77,,,,MN,2015,November,oats
2303,1.49,,,,MN,2015,December,oats
2304,0.54,,,,MN,2018,April,oats
2305,1.21,,,,MN,2018,May,oats
2306,6.0,,,,MN,2018,June,oats
2307,4.4,,,,MN,2018,July,oats
2308,1.63,,,,MN,2018,August,oats
2309,2.28,,,,MN,2018,September,oats
2310,2.57,,,,MN,2018,October,oats
2311,0.99,,,,MN,2018,November,oats
2312,1.09,,,,MN,2018,December,oats
2313,0.64,,,,MN,2019,January,oats
2314,1.65,,,,MN,2019,February,oats
2315,2.21,,,,MN,2019,March,oats
2316,2.0,,,,MN,2019,April,oats
2317,3.44,,,,MN,2019,May,oats
2318,2.94,,,,MN,2019,June,oats
2319,6.2,,,,MN,2019,July,oats
2320,5.47,,,,MN,2019,August,oats
2321,5.25,,,,MN,2019,September,oats
2322,4.12,,,,MN,2018,July,oats
2323,1.74,,,,MN,2018,August,oats
2324,2.32,,,,MN,2018,September,oats
2325,2.5,,,,MN,2018,October,oats
2326,3.17,,,,MN,2019,May,oats
2327,2.59,,,,MN,2019,June,oats
2328,5.96,,,,MN,2019,July,oats
2329,4.98,,,,MN,2019,August,oats
2330,5.22,,,,MN,2019,September,oats
2331,5.43,,,,MN,2022,May,oats
2332,3.83,,,,MN,2022,June,oats
2333,2.23,,,,MN,2022,July,oats
2334,2.8,,,,MN,2022,August,oats
2335,1.25,,,,MN,2022,September,oats
2336,0.63,,,,MN,2022,October,oats
2337,0.29,16.8,26.9,6.8,IA,2013,January,oats
2338,0.8,19.1,28.0,10.1,IA,2013,February,oats
2339,1.36,24.7,32.6,16.8,IA,2013,March,oats
2340,6.75,39.4,49.4,29.4,IA,2013,April,oats
2341,9.04,55.8,66.3,45.4,IA,2013,May,oats
2342,3.82,67.8,77.4,58.2,IA,2013,June,oats
2343,1.15,72.0,83.5,60.5,IA,2013,July,oats
2344,2.88,70.2,81.2,59.3,IA,2013,August,oats
2345,0.75,65.5,78.6,52.4,IA,2013,September,oats
2346,2.39,49.3,61.2,37.5,IA,2013,October,oats
2347,1.31,30.7,41.2,20.2,IA,2013,November,oats
2348,0.63,13.1,22.4,3.8,IA,2013,December,oats
2349,0.46,10.8,22.4,-0.9,IA,2014,January,oats
2350,1.29,8.6,18.6,-1.4,IA,2014,February,oats
2351,0.7,25.6,35.1,16.0,IA,2014,March,oats
2352,3.28,44.7,57.1,32.3,IA,2014,April,oats
2353,3.81,57.5,69.3,45.8,IA,2014,May,oats
2354,12.91,68.8,78.5,59.0,IA,2014,June,oats
2355,2.49,67.6,77.7,57.4,IA,2014,July,oats
2356,5.03,70.1,78.9,61.2,IA,2014,August,oats
2357,4.99,60.9,71.8,50.0,IA,2014,September,oats
2358,2.66,49.9,61.9,38.0,IA,2014,October,oats
2359,0.17,25.5,35.8,15.2,IA,2014,November,oats
2360,1.22,24.7,30.5,18.8,IA,2014,December,oats
2361,0.93,17.9,26.5,9.4,IA,2015,January,oats
2362,1.05,11.8,21.5,2.1,IA,2015,February,oats
2363,0.72,35.3,47.3,23.2,IA,2015,March,oats
2364,4.92,49.1,61.4,36.8,IA,2015,April,oats
2365,6.37,57.7,68.3,47.2,IA,2015,May,oats
2366,4.33,68.4,78.1,58.8,IA,2015,June,oats
2367,4.62,70.3,80.7,59.9,IA,2015,July,oats
2368,8.42,67.2,77.5,56.9,IA,2015,August,oats
2369,2.84,67.0,78.3,55.7,IA,2015,September,oats
2370,1.25,51.4,64.1,38.7,IA,2015,October,oats
2371,3.37,38.4,47.8,28.9,IA,2015,November,oats
2372,2.75,28.3,34.8,21.8,IA,2015,December,oats
2373,0.08,15.9,23.1,8.6,IA,2016,January,oats
2374,0.88,24.8,31.7,17.8,IA,2016,February,oats
2375,2.29,37.7,48.7,26.7,IA,2016,March,oats
2376,2.83,48.1,59.7,36.6,IA,2016,April,oats
2377,4.72,58.7,69.9,47.5,IA,2016,May,oats
2378,3.11,71.2,83.2,59.3,IA,2016,June,oats
2379,4.89,71.2,81.4,61.0,IA,2016,July,oats
2380,5.15,69.9,80.0,59.8,IA,2016,August,oats
2381,10.7,65.3,76.8,53.8,IA,2016,September,oats
2382,3.15,52.5,64.6,40.5,IA,2016,October,oats
2383,1.12,43.2,54.3,32.1,IA,2016,November,oats
2384,1.66,19.4,28.1,10.8,IA,2016,December,oats
2385,1.63,21.1,28.1,14.1,IA,2017,January,oats
2386,2.05,30.4,40.2,20.5,IA,2017,February,oats
2387,2.47,31.7,40.9,22.5,IA,2017,March,oats
2388,2.74,48.4,59.4,37.5,IA,2017,April,oats
2389,6.24,56.8,68.4,45.1,IA,2017,May,oats
2390,2.48,70.0,82.7,57.2,IA,2017,June,oats
2391,1.47,72.7,84.2,61.2,IA,2017,July,oats
2392,,,,,IA,2018,May,oats
2393,9.15,73.2,84.0,62.4,IA,2018,June,oats
2394,3.56,73.1,84.1,62.0,IA,2018,July,oats
2395,6.45,70.9,82.0,59.8,IA,2018,August,oats
2396,10.91,66.5,79.0,54.1,IA,2018,September,oats
2397,3.46,46.0,57.1,34.8,IA,2018,October,oats
2398,1.39,27.0,35.5,18.6,IA,2018,November,oats
2399,1.91,24.8,32.6,17.0,IA,2018,December,oats
2400,0.43,14.8,24.3,5.3,IA,2019,January,oats
2401,2.34,8.8,20.8,-3.2,IA,2019,February,oats
2402,2.17,25.6,36.3,14.9,IA,2019,March,oats
2403,3.92,46.8,60.4,33.2,IA,2019,April,oats
2404,7.2,55.8,68.7,42.9,IA,2019,May,oats
2405,2.88,68.6,79.3,57.8,IA,2019,June,oats
2406,4.61,74.2,84.7,63.8,IA,2019,July,oats
2407,3.66,68.8,79.9,57.7,IA,2019,August,oats
2408,4.45,66.8,77.6,56.1,IA,2019,September,oats
2409,5.32,44.8,54.6,34.9,IA,2019,October,oats
2410,2.38,29.7,38.4,21.0,IA,2019,November,oats
2411,1.61,24.2,33.2,15.2,IA,2019,December,oats
2412,1.89,18.3,26.2,10.5,IA,2020,January,oats
2413,0.63,19.8,29.5,10.1,IA,2020,February,oats
2414,2.7,36.3,45.8,26.7,IA,2020,March,oats
2415,1.33,43.6,56.4,30.7,IA,2020,April,oats
2416,4.52,57.3,67.5,47.0,IA,2020,May,oats
2417,3.19,,,61.2,IA,2020,June,oats
2418,2.31,74.7,86.1,63.4,IA,2020,July,oats
2419,1.8,71.8,84.5,59.0,IA,2020,August,oats
2420,2.26,61.6,73.7,49.5,IA,2020,September,oats
2421,1.7,43.5,54.2,32.9,IA,2020,October,oats
2422,1.75,38.8,50.4,27.2,IA,2020,November,oats
2423,0.48,25.3,35.1,15.6,IA,2020,December,oats
2424,0.91,21.8,29.1,14.5,IA,2021,January,oats
2425,0.76,9.6,16.9,2.3,IA,2021,February,oats
2426,2.64,39.5,50.1,28.8,IA,2021,March,oats
2427,1.4,47.1,58.9,35.4,IA,2021,April,oats
2428,3.39,58.0,69.2,46.7,IA,2021,May,oats
2429,1.81,74.2,87.9,60.6,IA,2021,June,oats
2430,3.04,73.5,84.5,62.5,IA,2021,July,oats
2431,6.04,72.7,85.2,60.2,IA,2021,August,oats
2432,2.42,65.5,79.2,51.8,IA,2021,September,oats
2433,3.83,54.1,64.8,43.4,IA,2021,October,oats
2434,0.53,36.3,46.5,26.1,IA,2021,November,oats
2435,1.25,27.0,37.2,16.9,IA,2021,December,oats
2436,0.97,10.7,23.6,-2.3,IA,2022,January,oats
2437,0.31,14.9,26.7,3.1,IA,2022,February,oats
2438,1.03,33.2,43.4,23.0,IA,2022,March,oats
2439,3.09,39.7,50.6,28.8,IA,2022,April,oats
2440,2.59,59.6,71.1,48.1,IA,2022,May,oats
2441,1.91,71.3,83.1,59.6,IA,2022,June,oats
2442,2.55,73.9,85.0,62.7,IA,2022,July,oats
2443,4.1,70.5,81.7,59.3,IA,2022,August,oats
2444,1.62,63.4,76.6,50.3,IA,2022,September,oats
2445,0.7,48.7,62.5,34.9,IA,2022,October,oats
2446,0.82,34.8,45.4,24.3,IA,2022,November,oats
2447,1.52,16.5,24.0,9.0,IA,2022,December,oats
2448,2.37,19.0,26.5,11.5,IA,2023,January,oats
2449,1.84,18.8,29.1,8.4,IA,2023,February,oats
2450,1.17,28.7,37.7,19.6,IA,2023,March,oats
2451,3.08,45.7,58.0,33.3,IA,2023,April,oats
2452,3.14,62.1,75.3,49.0,IA,2023,May,oats
2453,4.44,72.1,84.6,59.5,IA,2023,June,oats
2454,2.22,71.3,82.7,59.9,IA,2023,July,oats
2455,2.18,71.9,83.6,60.2,IA,2023,August,oats
2456,2.5,66.4,79.2,53.7,IA,2023,September,oats
2457,3.53,52.0,62.7,41.2,IA,2023,October,oats
2458,0.09,37.2,49.6,24.7,IA,2023,November,oats
2459,1.8,32.1,40.8,23.4,IA,2023,December,oats
2460,1.27,,,,MN,2016,May,oats
2461,2.0,,,,MN,2016,June,oats
2462,3.37,,,,MN,2016,September,oats
2463,1.54,,,,MN,2016,October,oats
2464,3.88,,,,MN,2017,June,oats
2465,2.59,,,,MN,2017,July,oats
2466,4.93,,,,MN,2017,August,oats
2467,2.53,,,,MN,2017,September,oats
2468,2.21,,,,MN,2017,October,oats
2469,0.74,,,,MN,2018,May,oats
2470,3.04,,,,MN,2018,June,oats
2471,4.7,,,,MN,2018,July,oats
2472,1.46,20.9,31.6,10.3,WI,2013,January,oats
2473,1.39,22.0,31.0,13.0,WI,2013,February,oats
2474,1.57,27.9,36.9,18.8,WI,2013,March,oats
2475,4.78,44.8,55.1,34.5,WI,2013,April,oats
2476,6.39,60.2,72.7,47.7,WI,2013,May,oats
2477,12.2,68.9,79.5,58.2,WI,2013,June,oats
2478,1.98,72.8,85.7,59.8,WI,2013,July,oats
2479,2.44,72.2,85.1,59.3,WI,2013,August,oats
2480,2.41,65.9,79.4,52.5,WI,2013,September,oats
2481,2.34,50.4,62.3,38.4,WI,2013,October,oats
2482,1.97,34.7,44.9,24.5,WI,2013,November,oats
2483,0.8,16.8,26.6,6.9,WI,2013,December,oats
2484,0.47,10.9,22.5,-0.7,WI,2014,January,oats
2485,0.88,10.7,22.9,-1.6,WI,2014,February,oats
2486,1.18,28.5,39.6,17.3,WI,2014,March,oats
2487,6.43,46.1,57.3,34.9,WI,2014,April,oats
2488,3.64,60.2,73.5,46.9,WI,2014,May,oats
2489,7.15,71.8,83.0,60.5,WI,2014,June,oats
2490,1.27,69.3,81.5,57.2,WI,2014,July,oats
2491,3.1,72.8,85.1,60.4,WI,2014,August,oats
2492,1.91,62.4,74.9,49.9,WI,2014,September,oats
2493,3.15,49.6,61.0,38.2,WI,2014,October,oats
2494,0.75,29.8,39.0,20.7,WI,2014,November,oats
2495,0.96,28.9,35.2,22.5,WI,2014,December,oats
2496,0.33,20.5,29.5,11.5,WI,2015,January,oats
2497,0.3,10.7,22.9,-1.5,WI,2015,February,oats
2498,1.12,34.2,47.7,20.6,WI,2015,March,oats
2499,3.66,49.8,64.4,35.1,WI,2015,April,oats
2500,2.93,61.2,72.5,49.9,WI,2015,May,oats
2501,4.91,68.1,80.1,56.1,WI,2015,June,oats
2502,2.72,71.4,83.6,59.3,WI,2015,July,oats
2503,3.02,70.6,83.0,58.2,WI,2015,August,oats
2504,2.15,68.6,81.4,55.8,WI,2015,September,oats
2505,2.66,52.4,65.1,39.6,WI,2015,October,oats
2506,4.07,42.1,53.1,31.0,WI,2015,November,oats
2507,4.44,35.8,42.1,29.6,WI,2015,December,oats
2508,0.66,19.8,28.9,10.7,WI,2016,January,oats
2509,0.65,27.2,36.2,18.2,WI,2016,February,oats
2510,3.69,41.2,51.7,30.7,WI,2016,March,oats
2511,1.06,49.5,61.3,37.8,WI,2016,April,oats
2512,4.11,60.4,75.2,45.5,WI,2016,May,oats
2513,3.48,69.9,83.2,56.7,WI,2016,June,oats
2514,7.79,73.4,84.3,62.5,WI,2016,July,oats
2515,8.22,73.6,84.2,63.1,WI,2016,August,oats
2516,8.06,66.9,77.6,56.2,WI,2016,September,oats
2517,2.91,54.7,66.5,42.9,WI,2016,October,oats
2518,1.63,44.8,56.6,32.9,WI,2016,November,oats
2519,1.44,23.3,29.7,16.9,WI,2016,December,oats
2520,1.94,24.3,30.9,17.8,WI,2017,January,oats
2521,1.63,33.8,44.5,23.1,WI,2017,February,oats
2522,1.85,36.7,45.9,27.5,WI,2017,March,oats
2523,5.55,51.7,63.1,40.2,WI,2017,April,oats
2524,3.94,58.1,70.3,45.8,WI,2017,May,oats
2525,6.06,70.0,83.1,56.9,WI,2017,June,oats
2526,6.06,72.9,84.5,61.3,WI,2017,July,oats
2527,1.22,68.2,80.2,56.1,WI,2017,August,oats
2528,1.58,66.3,80.5,52.2,WI,2017,September,oats
2529,4.25,54.1,64.4,43.8,WI,2017,October,oats
2530,0.32,36.8,46.9,26.7,WI,2017,November,oats
2531,0.56,23.3,31.4,15.2,WI,2017,December,oats
2532,0.88,20.1,30.9,9.4,WI,2018,January,oats
2533,1.36,22.0,33.2,10.8,WI,2018,February,oats
2534,0.68,35.4,46.9,23.9,WI,2018,March,oats
2535,1.67,39.1,51.7,26.4,WI,2018,April,oats
2536,7.98,66.7,78.6,54.8,WI,2018,May,oats
2537,4.22,71.8,81.6,62.1,WI,2018,June,oats
2538,2.26,73.6,86.2,60.9,WI,2018,July,oats
2539,5.19,73.0,83.6,62.4,WI,2018,August,oats
2540,7.11,64.4,75.8,53.1,WI,2018,September,oats
2541,4.25,48.7,58.9,38.5,WI,2018,October,oats
2542,1.8,31.2,37.6,24.8,WI,2018,November,oats
2543,1.48,30.3,37.9,22.7,WI,2018,December,oats
2544,1.69,15.6,25.1,6.2,WI,2019,January,oats
2545,1.99,18.4,28.2,8.6,WI,2019,February,oats
2546,1.16,31.5,42.3,20.7,WI,2019,March,oats
2547,4.63,48.6,59.7,37.6,WI,2019,April,oats
2548,4.85,57.3,68.6,46.1,WI,2019,May,oats
2549,4.9,67.8,80.0,55.6,WI,2019,June,oats
2550,6.61,76.0,86.9,65.1,WI,2019,July,oats
2551,2.12,69.2,80.9,57.5,WI,2019,August,oats
2552,10.87,67.8,77.7,58.0,WI,2019,September,oats
2553,5.94,48.2,57.9,38.4,WI,2019,October,oats
2554,1.85,32.1,39.6,24.7,WI,2019,November,oats
2555,1.46,29.8,39.5,20.1,WI,2019,December,oats
2556,,26.1,33.3,18.8,WI,2020,January,oats
2557,0.77,23.6,34.5,12.7,WI,2020,February,oats
2558,3.88,40.0,48.5,31.5,WI,2020,March,oats
2559,1.34,45.9,58.4,33.4,WI,2020,April,oats
2560,3.31,57.7,69.3,46.1,WI,2020,May,oats
2561,5.15,71.3,84.2,58.4,WI,2020,June,oats
2562,3.0,75.9,87.7,64.1,WI,2020,July,oats
2563,1.49,72.2,86.0,58.4,WI,2020,August,oats
2564,6.35,60.7,72.3,49.0,WI,2020,September,oats
2565,4.09,46.1,57.7,34.4,WI,2020,October,oats
2566,1.83,43.3,55.2,31.3,WI,2020,November,oats
2567,0.51,27.3,36.4,18.1,WI,2020,December,oats
2568,0.72,24.2,31.9,16.5,WI,2021,January,oats
2569,0.51,12.5,23.7,1.4,WI,2021,February,oats
2570,1.88,41.1,53.0,29.1,WI,2021,March,oats
2571,0.64,50.2,62.8,37.5,WI,2021,April,oats
2572,,,,,WI,2021,May,oats
2573,3.72,73.1,86.8,59.4,WI,2021,June,oats
2574,3.63,73.2,84.6,61.9,WI,2021,July,oats
2575,2.93,73.1,85.5,60.6,WI,2021,August,oats
2576,0.04,65.6,79.4,51.9,WI,2021,September,oats
2577,2.08,56.5,66.9,46.2,WI,2021,October,oats
2578,0.71,38.0,49.3,26.7,WI,2021,November,oats
2579,1.25,31.2,40.7,21.7,WI,2021,December,oats
2580,0.22,13.7,25.6,1.7,WI,2022,January,oats
2581,0.12,21.0,31.9,10.1,WI,2022,February,oats
2582,3.89,36.2,46.4,25.9,WI,2022,March,oats
2583,2.84,44.8,54.9,34.8,WI,2022,April,oats
2584,2.0,62.1,74.5,49.7,WI,2022,May,oats
2585,2.07,69.0,82.5,55.4,WI,2022,June,oats
2586,5.02,72.5,84.5,60.5,WI,2022,July,oats
2587,5.78,69.8,80.7,58.9,WI,2022,August,oats
2588,1.4,62.1,73.8,50.5,WI,2022,September,oats
2589,0.99,49.9,64.5,35.4,WI,2022,October,oats
2590,3.18,38.1,49.4,26.8,WI,2022,November,oats
2591,2.61,23.3,31.1,15.5,WI,2022,December,oats
2592,1.09,26.3,32.5,20.2,WI,2023,January,oats
2593,1.89,28.0,39.0,17.1,WI,2023,February,oats
2594,2.21,35.1,45.2,24.9,WI,2023,March,oats
2595,2.21,49.0,61.8,36.1,WI,2023,April,oats
2596,1.16,61.0,76.8,45.1,WI,2023,May,oats
2597,0.97,69.7,85.7,53.6,WI,2023,June,oats
2598,4.6,72.4,85.3,59.6,WI,2023,July,oats
2599,0.02,72.9,85.8,60.0,WI,2023,August,oats
2600,3.94,67.6,79.6,55.6,WI,2023,September,oats
2601,3.28,52.7,63.4,42.0,WI,2023,October,oats
2602,0.15,38.5,50.5,26.5,WI,2023,November,oats
2603,1.35,35.6,43.2,27.9,WI,2023,December,oats
2604,0.43,,,,MN,2021,May,oats
2605,1.98,,,,MN,2021,June,oats
2606,2.38,,,,MN,2021,July,oats
2607,5.02,,,,MN,2021,August,oats
2608,2.37,,,,MN,2021,September,oats
2609,3.53,,,,MN,2021,October,oats
2610,0.85,,,,MN,2021,November,oats
2611,2.75,,,,MN,2021,December,oats
2612,0.57,,,,MN,2022,January,oats
2613,1.14,,,,MN,2022,February,oats
2614,0.55,,,,MN,2022,March,oats
2615,3.05,,,,MN,2022,April,oats
2616,4.6,,,,MN,2022,May,oats
2617,5.77,,,,MN,2022,June,oats
2618,2.75,,,,MN,2022,July,oats
2619,3.94,,,,MN,2022,August,oats
2620,1.09,,,,MN,2022,September,oats
2621,0.5,,,,MN,2022,October,oats
2622,1.61,,,,MN,2022,November,oats
2623,2.28,,,,MN,2022,December,oats
2624,1.09,,,,MN,2023,January,oats
2625,0.97,,,,MN,2023,February,oats
2626,1.6,,,,MN,2023,March,oats
2627,2.4,,,,MN,2023,April,oats
2628,1.99,,,,MN,2023,May,oats
2629,2.35,,,,MN,2023,June,oats
2630,1.66,,,,MN,2023,July,oats
2631,3.42,,,,MN,2023,August,oats
2632,3.3,,,,MN,2023,September,oats
2633,2.43,,,,MN,2023,October,oats
2634,0.33,,,,MN,2023,November,oats
2635,3.31,,,,WI,2013,January,oats
2636,1.74,,,,WI,2013,February,oats
2637,2.0,,,,WI,2013,March,oats
2638,7.34,,,,WI,2013,April,oats
2639,6.34,,,,WI,2013,May,oats
2640,8.47,,,,WI,2013,June,oats
2641,1.48,,,,WI,2013,July,oats
2642,1.52,,,,WI,2013,August,oats
2643,3.06,,,,WI,2013,September,oats
2644,1.15,,,,WI,2013,October,oats
2645,2.86,,,,WI,2013,November,oats
2646,1.2,,,,WI,2013,December,oats
2647,0.77,,,,WI,2014,January,oats
2648,0.98,,,,WI,2014,February,oats
2649,1.56,,,,WI,2014,March,oats
2650,5.46,,,,WI,2014,April,oats
2651,1.25,,,,WI,2014,May,oats
2652,5.99,,,,WI,2014,June,oats
2653,1.49,,,,WI,2014,July,oats
2654,3.73,,,,WI,2014,August,oats
2655,2.35,,,,WI,2014,September,oats
2656,2.85,,,,WI,2014,October,oats
2657,0.34,,,,WI,2014,November,oats
2658,0.43,,,,WI,2015,January,oats
2659,0.83,,,,WI,2015,February,oats
2660,0.6,,,,WI,2015,March,oats
2661,4.07,,,,IA,2015,December,oats
2662,0.34,,,,IA,2016,January,oats
2663,0.57,,,,IA,2016,February,oats
2664,2.4,,,,IA,2016,April,oats
2665,4.46,,,,IA,2016,May,oats
2666,2.86,,,,IA,2016,June,oats
2667,6.08,,,,IA,2016,July,oats
2668,5.7,,,,IA,2016,August,oats
2669,10.43,,,,IA,2016,September,oats
2670,3.2,,,,IA,2016,October,oats
2671,1.04,,,,IA,2016,November,oats
2672,1.6,,,,IA,2016,December,oats
2673,1.45,,,,IA,2017,January,oats
2674,1.75,,,,IA,2017,February,oats
2675,1.72,,,,IA,2017,March,oats
2676,2.49,,,,IA,2017,April,oats
2677,5.26,,,,IA,2017,May,oats
2678,1.92,,,,IA,2017,June,oats
2679,1.48,,,,IA,2017,July,oats
2680,7.45,,,,IA,2017,August,oats
2681,1.51,,,,IA,2017,September,oats
2682,5.47,,,,IA,2017,October,oats
2683,0.28,,,,IA,2017,November,oats
2684,0.36,,,,IA,2017,December,oats
2685,1.32,,,,IA,2018,February,oats
2686,2.06,,,,IA,2018,March,oats
2687,3.23,,,,IA,2018,April,oats
2688,6.26,,,,IA,2018,May,oats
2689,9.25,,,,IA,2018,June,oats
2690,3.55,,,,IA,2018,July,oats
2691,6.45,,,,IA,2018,August,oats
2692,10.42,,,,IA,2018,September,oats
2693,3.46,,,,IA,2018,October,oats
2694,1.39,,,,IA,2018,November,oats
2695,1.9,,,,IA,2018,December,oats
2696,0.43,,,,IA,2019,January,oats
2697,2.34,,,,IA,2019,February,oats
2698,2.17,,,,IA,2019,March,oats
2699,4.08,,,,IA,2019,April,oats
2700,7.44,,,,IA,2019,May,oats
2701,3.37,,,,IA,2019,June,oats
2702,4.61,,,,IA,2019,July,oats
2703,3.66,,,,IA,2019,August,oats
2704,4.45,,,,IA,2019,September,oats
2705,5.32,,,,IA,2019,October,oats
2706,2.38,,,,IA,2019,November,oats
2707,1.54,,,,IA,2019,December,oats
2708,2.54,,,,IA,2020,January,oats
2709,0.5,,,,IA,2020,February,oats
2710,2.72,,,,IA,2020,March,oats
2711,1.28,,,,IA,2020,April,oats
2712,4.37,,,,IA,2020,May,oats
2713,3.18,,,,IA,2020,June,oats
2714,3.31,,,,IA,2020,July,oats
2715,1.83,,,,IA,2020,August,oats
2716,2.22,,,,IA,2020,September,oats
2717,1.7,,,,IA,2020,October,oats
2718,1.75,,,,IA,2020,November,oats
2719,0.33,,,,IA,2020,December,oats
2720,0.25,,,,IA,2021,January,oats
2721,0.01,,,,IA,2021,February,oats
2722,0.27,,,,IA,2021,March,oats
2723,1.41,,,,IA,2021,April,oats
2724,3.44,,,,IA,2021,May,oats
2725,1.8,,,,IA,2021,June,oats
2726,3.03,,,,IA,2021,July,oats
2727,6.04,,,,IA,2021,August,oats
2728,2.42,,,,IA,2021,September,oats
2729,2.87,,,,IA,2021,October,oats
2730,0.53,,,,IA,2021,November,oats
2731,0.74,,,,IA,2021,December,oats
2732,0.97,,,,IA,2022,January,oats
2733,0.36,,,,IA,2022,February,oats
2734,0.72,,,,IA,2022,March,oats
2735,3.07,,,,IA,2022,April,oats
2736,2.35,,,,IA,2022,May,oats
2737,2.09,,,,IA,2022,June,oats
2738,2.32,,,,IA,2022,July,oats
2739,4.07,,,,IA,2022,August,oats
